PROVIDER_ID,PROVIDER_NAME,STATE,MONTH,PCT_OVERTIME_HOURS
525419,CHIPPEWA MANOR NURSING AND REHABILITATION,WI,1970-08,18.34
525421,LINDENGROVE MENOMONEE FALLS,WI,1970-08,25.72
525422,LINDENGROVE WAUKESHA,WI,1970-08,35.82
525424,ARIA OF BROOKFIELD,WI,1970-08,5.14
525425,DOVE HEALTHCARE - FENNIMORE,WI,1970-08,22.89
525426,HILLVIEW HEALTH CARE CTR,WI,1970-08,3.34
525429,EDENBROOK OF WISCONSIN RAPIDS,WI,1970-08,4.88
525430,ROLLING HILLS REHAB CTR,WI,1970-08,14.88
525431,CLAIRIDGE HOUSE,WI,1970-08,0
525433,NEIGHBORS - CENTRAL NEIGHBORHOOD (THE),WI,1970-08,52.99
525434,HAYWARD HEALTH SERVICES,WI,1970-08,0
525435,ABBOTSFORD HEALTH CARE CENTER,WI,1970-08,0
525437,FAIR VIEW NURSING AND REHABILITATION CENTER,WI,1970-08,14.62
525438,BENEDICTINE MANOR OF LACROSSE,WI,1970-08,0
525440,PLUM CITY CARE CTR,WI,1970-08,0
525441,MANITOWOC HEALTHCARE CENTER,WI,1970-08,0
525442,TOMAH NURSING AND REHAB,WI,1970-08,4.4
525443,ONALASKA CARE CENTER,WI,1970-08,0
525445,COLUMBUS HEALTH AND REHAB,WI,1970-08,0
525447,HILLSIDE MANOR,WI,1970-08,0
525449,MEADOWBROOK AT OCONTO FALLS,WI,1970-08,0
525451,RENNES HEALTH AND REHAB CENTER-WEST,WI,1970-08,5.15
525452,ELROY HEALTH SERVICES,WI,1970-08,0
525453,CLEARVIEW,WI,1970-08,17.32
525454,OAKWOOD HEALTH SERVICES,WI,1970-08,0
525455,RIVERSIDE,WI,1970-08,17.7
525456,SHEBOYGAN HEALTH SERVICES,WI,1970-08,7.69
525457,RENNES HEALTH AND REHAB CENTER-EAST,WI,1970-08,0
525458,PARK VIEW HOME,WI,1970-08,0
525459,FRIENDLY VILLAGE NURSING AND REHAB CENTER,WI,1970-08,10.84
525461,PAVILION AT GLACIER VALLEY,WI,1970-08,5.53
525462,MAPLEWOOD OF SAUK PRAIRIE,WI,1970-08,0
525463,"OAKRIDGE GARDENS NUR CTR, INC",WI,1970-08,35.57
525465,CEDAR LAKE HEALTH AND REHAB CENTER,WI,1970-08,0
525466,SPRING VALLEY HEALTH AND REHAB CENTER,WI,1970-08,27.95
525467,MARYHILL MANOR,WI,1970-08,0
525468,ST CROIX HEALTH CENTER,WI,1970-08,19.51
525472,OAKBROOK HEALTH AND REHABILITATION,WI,1970-08,0
525475,RIVER'S BEND HEALTH SERVICES,WI,1970-08,12.96
525476,LUTHER HOME,WI,1970-08,0
525477,ST FRANCIS HEALTH SERVICES,WI,1970-08,0
525479,DOVE HEALTHCARE - BLOOMER,WI,1970-08,0
525480,AMERICAN LUTHERAN HOME-MENOMONIE,WI,1970-08,0
525482,BURLINGTON HEALTH AND REHABILITATION CENTER,WI,1970-08,56.19
525483,ELLSWORTH HEALTH SERVICES,WI,1970-08,0
525484,EDENBROOK OF APPLETON NORTH,WI,1970-08,0
525486,GRANCARE NURSING CENTER,WI,1970-08,3.39
525488,MEADOWBROOK AT BLACK RIVER FALLS,WI,1970-08,0
525489,NEWCARE,WI,1970-08,0
525490,ARIA OF WAUKESHA,WI,1970-08,0
525493,SUNRISE HEALTH SERVICES,WI,1970-08,0
525494,SERENITY SPRING SENIOR LIVING AT SCANDIA VILLAGE,WI,1970-08,0
525495,ASCENSION LIVING - LAKESHORE AT SIENA,WI,1970-08,8.61
525497,THE PINES POST ACUTE AND MEMORY CARE,WI,1970-08,2.41
525498,WATERFALL HEALTH OF BROWN DEER,WI,1970-08,12.23
525499,HAMMOND HEALTH SERVICES,WI,1970-08,0
525502,BALDWIN CARE CENTER,WI,1970-08,0
525503,BENEDICTINE MANOR OF WAUSAU,WI,1970-08,18.67
525504,AUTUMN LAKE HEALTHCARE AT GREENFIELD,WI,1970-08,61.89
525507,GOLDEN AGE MANOR,WI,1970-08,5.8
525508,ALDEN MEADOW PARK HCC,WI,1970-08,3.98
525509,GOOD SHEPHERD SERVICES LTD,WI,1970-08,5.25
525511,SHEBOYGAN PROGRESSIVE HEALTH SERVICES,WI,1970-08,0
525512,SKAALEN NURSING AND REHABILITATION CENTER,WI,1970-08,0
525513,KINNIC HEALTH AND REHABILITATION CENTER,WI,1970-08,0
525516,BADGER PRAIRIE HCC,WI,1970-08,0
525519,CARE AGE OF BROOKFIELD,WI,1970-08,1.78
525520,DOVE HEALTHCARE - LODI,WI,1970-08,32.97
525521,HEARTLAND COUNTRY VILLAGE,WI,1970-08,20.02
525522,MANOR OF FOND DU LAC,WI,1970-08,23.41
525523,ALEXIAN VILLAGE OF MILWAUKEE,WI,1970-08,15.58
525524,ST ANNE'S SALVATORIAN CAMPUS,WI,1970-08,20.48
525525,PRAIRIE MAISON,WI,1970-08,0
525528,FRANCISCAN WOODS,WI,1970-08,35.31
525531,CHRISTIAN HOME AND REHAB CTR,WI,1970-08,0
525532,DOVE HEALTHCARE - ST CROIX FALLS,WI,1970-08,12.02
525533,WATERFALL HEALTH OF ALGOMA,WI,1970-08,10.07
525534,HARBOR HAVEN HEALTH & REHABILITATION,WI,1970-08,0
525535,AUGUSTA HEALTH AND REHABILITATION,WI,1970-08,0
525537,LASATA CARE CENTER,WI,1970-08,100
525538,BETHANY HOME,WI,1970-08,10.59
525539,SAINT JOHNS ON THE LAKE,WI,1970-08,0
525540,VILLA MARIA HEALTH AND REHAB CTR,WI,1970-08,0
525541,HOLTON MANOR,WI,1970-08,25.46
525542,OAK RIDGE CARE CENTER,WI,1970-08,0.17
525543,MARQUARDT MEMORIAL MANOR,WI,1970-08,0.58
525545,LUTHERAN HOME,WI,1970-08,0
525546,HOMESTEAD HEALTH SERVICES,WI,1970-08,13.18
525547,GLENDALE CARE AND REHAB CENTER LLC,WI,1970-08,11.66
525548,PEABODY MANOR,WI,1970-08,17.56
525549,HERITAGE SQUARE HEALTH CARE CENTER,WI,1970-08,5.58
525550,MARKESAN RESIDENT HOME,WI,1970-08,14.41
525551,"WHISPERING PINES NURSING AND REHAB, LLC",WI,1970-08,6.04
525552,WHEATON FRANCISCAN HC - TERRACE AT ST FRANCIS,WI,1970-08,23.37
525553,SHELL LAKE HEALTH CARE CENTER,WI,1970-08,0
525554,BETHEL HOME,WI,1970-08,35.92
525556,BROOKSIDE CARE CENTER,WI,1970-08,0
525557,WOODSIDE LUTHERAN HOME,WI,1970-08,0
525558,BURNETT MEDICAL CENTER,WI,1970-08,0
525559,ODD FELLOW HOME,WI,1970-08,28.76
525560,SHOREHAVEN HLTH & REHAB CTR,WI,1970-08,0
525561,EAST TROY MANOR,WI,1970-08,19.04
525562,VERNON MANOR,WI,1970-08,3.28
525565,GENEVA LAKE MANOR,WI,1970-08,38.88
525567,NORTHERN LIGHTS HCC,WI,1970-08,0
525568,SUNNY RIDGE OPERATIONS LLC,WI,1970-08,4
525572,MASONIC CENTER FOR HEALTH & REHAB INC,WI,1970-08,4.63
525573,RENNES HEALTH AND REHAB CENTER-DEPERE,WI,1970-08,14.82
525574,BREWSTER VILLAGE,WI,1970-08,0
525575,SHADY LANE NURSING CARE CENTER,WI,1970-08,11.93
525578,CEDARBURG HEALTH SERVICES,WI,1970-08,0
525579,LITTLE CHUTE HEALTH SERVICES,WI,1970-08,15.69
525580,MEADOWBROOK AT BLOOMER,WI,1970-08,0
525581,CREST VIEW NURSING HOME,WI,1970-08,27.99
525583,RENNES HEALTH AND REHAB CENTER- APPLETON,WI,1970-08,6.03
525586,HERITAGE HEALTH SERVICES,WI,1970-08,0
525588,LUTHER MANOR,WI,1970-08,11.04
525589,RENNES HEALTH AND REHAB CENTER-RHINELANDER,WI,1970-08,16.15
525592,CARE & REHAB - LADYSMITH 1,WI,1970-08,0
525595,ST FRANCIS HOME,WI,1970-08,26.58
525596,HALES CORNERS CARE CTR,WI,1970-08,0
525598,SHEBOYGAN SENIOR COMMUNITY INC,WI,1970-08,0
525599,ST JOSEPH RESIDENCE,WI,1970-08,0
525600,ARIA AT MITCHELL MANOR,WI,1970-08,0
525602,GLENHAVEN,WI,1970-08,89.16
525604,SOUTHPOINTE CARE AND REHAB CENTER LLC,WI,1970-08,0
525605,MEADOW VIEW HEALTH SERVICES,WI,1970-08,0
525607,MORNINGSIDE HEALTH SERVICES,WI,1970-08,13.28
525608,RIDGEWOOD CARE CTR,WI,1970-08,0
525609,ST MARYS HOME FOR THE AGED,WI,1970-08,8.15
525611,PORTAGE CTY HLTH CARE CTR,WI,1970-08,0
525612,PARK MANOR LTD,WI,1970-08,0
525613,VILLA MARINA HEALTH AND REHAB CTR,WI,1970-08,0
525616,CROSSROADS CARE CENTER OF MAYVILLE,WI,1970-08,7.67
525617,"ST PAUL ELDER SERVICES, INC",WI,1970-08,0
525619,NORSELAND NURSING HOME,WI,1970-08,0
525622,SOLDIERS GROVE HEALTH SERVICES,WI,1970-08,0
525623,NU ROC HEALTH AND REHABILITATION CTR,WI,1970-08,19.18
525624,GRAND VIEW CARE CTR,WI,1970-08,0
525625,LAKELAND HEALTH CARE CTR,WI,1970-08,0
525626,CHRISTIAN COMMUNITY HOME,WI,1970-08,38.58
525628,MARINUKA MANOR,WI,1970-08,0
525630,NEW GLARUS HOME,WI,1970-08,15.14
525632,WATER'S EDGE,WI,1970-08,2.1
525635,MILWAUKEE CATHOLIC HOME,WI,1970-08,0
525637,CORNELL HEALTH SERVICES,WI,1970-08,0
525638,PARK VIEW HEALTH CENTER,WI,1970-08,8.8
525639,ST ELIZABETH NURSING HOME,WI,1970-08,20.04
525641,ASPIRUS CARE & REHAB-MEDFORD,WI,1970-08,0
525642,HOPE HEALTH AND REHAB,WI,1970-08,7.43
525643,PLEASANT VIEW NURSING HOME,WI,1970-08,0
525645,LINDENGROVE MUKWONAGO,WI,1970-08,54.39
525646,CCC OF PEWAUKEE,WI,1970-08,0
525647,EVERGREEN HEALTH CENTER,WI,1970-08,20.92
525648,BARRON CARE AND REHABILITATION,WI,1970-08,21.08
525649,CEDAR CREST HEALTH CENTER,WI,1970-08,0
525653,VIRGINIA HIGHLANDS CARE AND REHAB LLC,WI,1970-08,0
525654,HERITAGE LAKESIDE,WI,1970-08,44.15
525655,FOND DU LAC LUTHERAN HOME,WI,1970-08,16.62
525656,FOUR WINDS MANOR,WI,1970-08,5.9
525657,MONTELLO CARE CENTER,WI,1970-08,18.8
525659,GRANDE PRAIRIE CARE AND REHAB CTR LLC,WI,1970-08,2.86
525660,ST DOMINIC VILLA,WI,1970-08,26.23
525663,AUTUMN LAKE HEALTHCARE AT BELOIT,WI,1970-08,0
525664,HAMILTON HEALTH SERVICES,WI,1970-08,11.36
525665,FREDERIC NURSING AND REHAB COMMUNITY,WI,1970-08,4.88
525666,MERCY MANOR TRANSITION CENTER,WI,1970-08,16.78
525667,RIDGEVIEW TERRACE LONG TERM CARE,WI,1970-08,0
525668,NEWCASTLE PLACE,WI,1970-08,25.94
525670,OCONTO HEALTH AND REHAB CENTER,WI,1970-08,37.18
525671,SCHMITT WOODLAND HILLS,WI,1970-08,0
525672,MEADOWBROOK AT CHETEK,WI,1970-08,0
525673,DOVE HEALTHCARE - SPOONER,WI,1970-08,0
525678,MINOCQUA HEALTH AND REHAB,WI,1970-08,0
525680,UNITED PIONEER HOME,WI,1970-08,0
525681,NAZARETH HEALTH AND REHAB CENTER,WI,1970-08,2.12
525684,THREE OAKS HEALTH SERVICES,WI,1970-08,3.65
525685,PLYMOUTH HEALTH SERVICES,WI,1970-08,12.32
525686,MUSKEGO HEALTH AND REHABILITATION CENTER,WI,1970-08,48.26
525687,PIGEON FALLS HCC,WI,1970-08,0
525688,WI VETERANS HOME-BOLAND HALL,WI,1970-08,41.42
525693,BROWN CTY COMM TREATMENT CTR-BAYSHORE VILLAGE,WI,1970-08,20.3
525699,RENNES HEALTH AND REHAB CENTER-WESTON,WI,1970-08,15.1
525700,"CONGREGATIONAL HOME, INC",WI,1970-08,0
525701,DOVE HEALTHCARE - SOUTH EAU CLAIRE,WI,1970-08,10.45
525702,LAKE COUNTRY HEALTH SERVICES,WI,1970-08,3.5
525704,EDEN REHAB SUITES AND GREEN HOUSE HOMES,WI,1970-08,35.71
525706,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC",WI,1970-08,31.39
525708,WI VETERANS HOME AT CHIPPEWA FALLS,WI,1970-08,0
525709,DOVE HEALTHCARE - OSSEO,WI,1970-08,13.44
525710,CARE & REHAB - LADYSMITH 2,WI,1970-08,1.64
525711,PRIDE TLC THERAPY AND LIVING CAMPUS,WI,1970-08,0
525712,CARE AND REHAB - CUMBERLAND,WI,1970-08,0
525713,NEIGHBORS - EAST NEIGHBORHOOD (THE),WI,1970-08,50.8
525714,NEIGHBORS - WEST NEIGHBORHOOD (THE),WI,1970-08,48.62
525715,DOVE HEALTHCARE - RICE LAKE,WI,1970-08,0
525718,WI VETERANS HOME MOSES HALL,WI,1970-08,24.75
525719,WI VETERANS HM AINSWORTH HALL,WI,1970-08,15.37
525724,GRACE LUTHERAN COMMUNITIES - RIVER PINES,WI,1970-08,14.2
525726,LAKEVIEW HEALTH CENTER,WI,1970-08,4.75
525727,GOLDEN YEARS OF LAKE GENEVA,WI,1970-08,0
525729,OAK PARK PLACE OF NAKOMA,WI,1970-08,1.49
525730,MEDICAL SUITES AT OAK CREEK (THE),WI,1970-08,0
525731,ST ANN HEALTH AND REHABILITATION CENTER,WI,1970-08,0
52A251,NORWOOD HEALTH CTR-CENTRAL,WI,1970-08,5.98
52A407,TREMPEALEAU CTY HCC IMD,WI,1970-08,0
52A429,SKY VIEW NURSING CENTER,WI,1970-08,0
52A461,CLEARVIEW BRAIN INJURY CENTER,WI,1970-08,0
535013,GRANITE REHABILITATION AND WELLNESS,WY,1970-08,0
535017,SUBLETTE COUNTY HEALTH,WY,1970-08,8.94
535021,WYOMING RETIREMENT CENTER,WY,1970-08,0
535022,THE LEGACY LIVING AND REHABILITATION CENTER,WY,1970-08,18.33
535023,WESTON COUNTY HEALTH SERVICES,WY,1970-08,0
535024,CASPER MOUNTAIN REHABILITATION AND CARE CENTER,WY,1970-08,0
535025,POLARIS REHABILITATION AND CARE CENTER,WY,1970-08,3.37
535026,BIG HORN REHABILITATION AND CARE CENTER,WY,1970-08,0
535027,CODY REGIONAL HEALTH LONG TERM CARE CENTER,WY,1970-08,9.98
535029,CROOK COUNTY MEDICAL SERVICES DISTRICT LTC,WY,1970-08,0
535030,NEW HORIZONS CARE CENTER,WY,1970-08,0
535031,WIND RIVER REHABILITATION AND WELLNESS,WY,1970-08,11.79
535032,LIFE CARE CENTER OF CHEYENNE,WY,1970-08,0
535033,MISSION AT CASTLE ROCK,WY,1970-08,0
535034,WESTWARD HEIGHTS CARE CENTER,WY,1970-08,0
535036,RAWLINS REHABILITATION AND WELLNESS,WY,1970-08,0
535038,ROCKY MOUNTAIN CARE - EVANSTON,WY,1970-08,3.6
535039,WESTVIEW HEALTH CARE CENTER,WY,1970-08,0
535040,DOUGLAS CARE CENTER LLC,WY,1970-08,0
535042,SHEPHERD OF THE VALLEY REHABILITATION AND WELLNESS,WY,1970-08,0
535043,COTTONWOOD HEALTH AND REHABILITATION,WY,1970-08,0
535045,POWELL VALLEY CARE CENTER,WY,1970-08,0
535046,ST JOHN'S HEALTH SAGE LIVING,WY,1970-08,0
535048,WORLAND HEALTHCARE AND REHABILITATION CENTER,WY,1970-08,10.29
535049,LIFE CARE CENTER OF CASPER,WY,1970-08,0
535050,MORNING STAR CARE CENTER,WY,1970-08,2.83
535051,THERMOPOLIS REHABILITATION AND WELLNESS,WY,1970-08,29.31
535053,PLATTE COUNTY LEGACY HOME,WY,1970-08,19.34
535056,SAGE VIEW CARE CENTER,WY,1970-08,13.7
535057,GOSHEN HEALTHCARE COMMUNITY,WY,1970-08,5.25
53A002,AMIE HOLT CARE CENTER,WY,1970-08,0
53A050,STAR VALLEY CARE CENTER,WY,1970-08,0
53A051,SOUTH LINCOLN NURSING CENTER,WY,1970-08,0
555004,PLAYA DEL REY CENTER,CA,1970-08,0
555010,LONG BEACH POST ACUTE,CA,1970-08,0
555011,VINELAND POST ACUTE,CA,1970-08,0
555012,VALLEY VILLAGE CARE CENTER,CA,1970-08,0
555016,ST JOHN KRONSTADT CONVALESCENT CENTER,CA,1970-08,8.72
555017,RIVERWALK POST ACUTE,CA,1970-08,0
555021,THE GROVE POST ACUTE,CA,1970-08,0
555022,SENECA DISTRICT HOSPITAL D/P SNF,CA,1970-08,18.18
555023,CASA DORINDA,CA,1970-08,0
555025,UNIVERSITY POST ACUTE,CA,1970-08,0
555027,BEACHSIDE NURSING CENTER,CA,1970-08,12.94
555028,PALOS VERDES HEALTH CARE CENTER,CA,1970-08,0.47
555030,COLLEGE VISTA POST-ACUTE,CA,1970-08,0
555034,SAN MATEO MEDICAL CENTER D/P SNF,CA,1970-08,14.01
555035,PARK ANAHEIM HEALTHCARE CENTER,CA,1970-08,0
555039,FIRESIDE HEALTH CARE CENTER,CA,1970-08,0
555040,LOTUS CARE CENTER,CA,1970-08,8.86
555045,THE HILLS HEALTHCARE CENTER,CA,1970-08,2.76
555049,LODI NURSING & REHABILITATION,CA,1970-08,6.45
555053,VALLEY VIEW CARE CENTER,CA,1970-08,0
555054,PACIFIC POST ACUTE,CA,1970-08,0
555055,BALDWIN GARDENS NURSING CENTER,CA,1970-08,0
555057,LAS FLORES CONVALESCENT HOSPITAL,CA,1970-08,0
555060,WINDSOR THE RIDGE REHABILITATION CENTER,CA,1970-08,0
555061,GOOD SHEPHERD HEALTH CARE CENTER OF SANTA MONICA,CA,1970-08,0
555065,VIEW PARK CONVALESCENT CENTER,CA,1970-08,0
555066,"GREENFIELD CARE CENTER OF FILLMORE, LLC",CA,1970-08,6.62
555067,MCCLURE POST ACUTE,CA,1970-08,3.88
555068,WHITE BLOSSOM CARE CENTER,CA,1970-08,3.34
555069,WESTERN CONVALESCENT HOSPITAL,CA,1970-08,8.09
555070,SOUTHLAND,CA,1970-08,8.37
555071,SUNNYVIEW CARE CENTER,CA,1970-08,2.23
555074,PROVIDENCE HOLY CROSS MED CTR D/P SNF,CA,1970-08,0
555076,STILLWATER POST-ACUTE,CA,1970-08,3.49
555080,TRACY NURSING AND REHABILITATION CENTER,CA,1970-08,3.51
555081,DEL MAR CONVALESCENT HOSPITAL,CA,1970-08,0
555082,VALLEY POINTE NURSING & REHABILITATION CENTER,CA,1970-08,0
555083,MANZANITA HEALTHCARE CENTER,CA,1970-08,0
555084,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,CA,1970-08,0
555085,CLAREMONT MANOR CARE CENTER,CA,1970-08,5.75
555088,FIDELITY HEALTH CARE,CA,1970-08,0
555089,MEADOWS RIDGE CARE CENTER,CA,1970-08,0
555090,PACIFIC COAST POST ACUTE,CA,1970-08,0
555093,ST EDNA SUBACUTE AND REHABILITATION CENTER,CA,1970-08,0
555095,VETERANS HOME OF CALIFORNIA - YOUNTVILLE -  SNF,CA,1970-08,25.18
555098,GREENHAVEN HEALTHCARE CENTER,CA,1970-08,5.94
555099,LAKEWOOD HEALTHCARE CENTER,CA,1970-08,0
555103,FRENCH PARK CARE CENTER,CA,1970-08,0
555104,CONCORD POST ACUTE,CA,1970-08,12.87
555105,NOBLE CARE CENTER,CA,1970-08,0
555106,SANTA FE LODGE,CA,1970-08,5.2
555107,VICTORIA CARE CENTER,CA,1970-08,0
555108,INLAND CHRISTIAN HOME,CA,1970-08,0
555112,EL RANCHO VISTA HEALTH CARE CENTER,CA,1970-08,0
555113,LAKE PARK HEALTHCARE CENTER,CA,1970-08,13.47
555114,DRIFTWOOD HEALTHCARE CENTER,CA,1970-08,0
555115,MAJESTIC MOUNTAIN CARE CENTER,CA,1970-08,0
555116,ROSEWOOD HEALTH FACILITY,CA,1970-08,0
555117,SKYLINE HEALTHCARE CENTER - LA,CA,1970-08,0
555118,ALMOND VISTA HEALTHCARE,CA,1970-08,0
555119,SAINT VINCENT HEALTHCARE,CA,1970-08,13.77
555120,VINEYARD POST ACUTE,CA,1970-08,2.45
555122,MCKINLEY PARK CARE CENTER,CA,1970-08,10.01
555125,LINWOOD MEADOWS CARE CENTER,CA,1970-08,0
555126,ARARAT CONVALESCENT HOSPITAL,CA,1970-08,0.72
555127,HILLCREST POST ACUTE,CA,1970-08,0
555128,DOWNEY COMMUNITY HEALTH CENTER,CA,1970-08,0
555130,MAYWOOD SKILLED NURSING & WELLNESS CENTRE,CA,1970-08,0
555132,VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC,CA,1970-08,0
555134,MOUNT MIGUEL COVENANT VILLAGE,CA,1970-08,5.12
555135,HIGHLAND SPRINGS CARE CENTER,CA,1970-08,0
555136,POWAY HEALTHCARE CENTER,CA,1970-08,1.97
555137,GRANCELL VILLAGE OF THE JEWISH HOMES FOR THE AGING,CA,1970-08,0
555139,"MIRACLE MILE HEALTHCARE CENTER, LLC",CA,1970-08,12.44
555140,BRADLEY COURT,CA,1970-08,0
555141,TOWN & COUNTRY,CA,1970-08,0
555143,WESTLAND HOUSE,CA,1970-08,0
555144,ST. PAULS HEALTH CARE CENTER,CA,1970-08,15.79
555146,REDWOOD TERRACE HEALTH CENTER,CA,1970-08,0
555147,OAK RIVER REHAB,CA,1970-08,0.69
555151,WILLOWS POST ACUTE,CA,1970-08,0
555153,FAIR OAKS HEALTHCARE CENTER,CA,1970-08,0
555156,WEBSTER HOUSE,CA,1970-08,10.88
555158,EL CENTRO POST-ACUTE CARE,CA,1970-08,0.51
555160,CITY CREEK POST ACUTE,CA,1970-08,0
555161,NAPA VALLEY CARE CENTER,CA,1970-08,3.56
555162,MOUNTAIN VIEW POST ACUTE,CA,1970-08,0
555163,SHORELINE CARE CENTER,CA,1970-08,0
555164,ARBOR REHABILITATION & NURSING CENTER,CA,1970-08,0
555165,HIGHLAND PARK SKILLED NURSING AND WELLNESS CENTER,CA,1970-08,0
555170,ARVIN POST ACUTE,CA,1970-08,0
555179,NORTH POINT HEALTHCARE & WELLNESS CENTRE LP,CA,1970-08,0
555180,GOLD COUNTRY HEALTH CENTER,CA,1970-08,0
555184,HEARTWOOD AVENUE HEALTHCARE,CA,1970-08,0
555186,LINCOLN SQUARE POST ACUTE CARE,CA,1970-08,0
555189,MERCY RETIREMENT & CARE CENTER,CA,1970-08,3.49
555190,ENGLISH OAKS CONVALESCENT & REHABILITATION HOSPITA,CA,1970-08,0
555195,DEL ROSA VILLA,CA,1970-08,0
555199,COAST CARE CONVALESCENT CENTER,CA,1970-08,0
555200,ALMOND VIEW CARE CENTER,CA,1970-08,11.68
555204,CHILDRENS HC ORG NO CA SARATOGA PEDIATRIC SUBACUTE,CA,1970-08,0
555206,BOULDER CREEK POST ACUTE,CA,1970-08,4.57
555207,PINERS NURSING HOME,CA,1970-08,12.65
555208,WESTGATE GARDENS CARE CENTER,CA,1970-08,0
555209,ADVENTIST HEALTH SONORA - D/P SNF,CA,1970-08,0
555211,EXTENDED CARE HOSPITAL OF WESTMINSTER,CA,1970-08,1.28
555213,"PASADENA CARE CENTER, LLC",CA,1970-08,3.09
555214,PROFESSIONAL POST ACUTE CENTER,CA,1970-08,9.09
555216,SHARP CHULA VISTA MED CTR SNF,CA,1970-08,0
555218,ST ANDREWS,CA,1970-08,6.66
555219,AUBURN OAKS CARE CENTER,CA,1970-08,0
555220,VINEYARD HILLS HEALTH CENTER,CA,1970-08,0
555221,SURPRISE VALLEY COMMUNITY HOSPITAL D/P SNF,CA,1970-08,36.66
555222,LAKEPORT POST ACUTE,CA,1970-08,0
555223,ST. JOHN'S HOSPITAL CAMARILLO D/P SNF,CA,1970-08,0
555226,THE SPRINGS HEALTHCARE CENTER AT THE CARLOTTA,CA,1970-08,3.95
555227,VILLA MARIN,CA,1970-08,0
555229,VALLEY HEALTHCARE CENTER,CA,1970-08,0
555231,TAHOE FOREST HOSPITAL D/P SNF,CA,1970-08,0
555235,AHMC SETON MEDICAL CENTER,CA,1970-08,0
555236,MARIAN REGIONAL MEDICAL CENTER D/P SNF,CA,1970-08,0
555237,SAN GABRIEL VALLEY MEDICAL CTR D/P SNF,CA,1970-08,2.51
555240,TURLOCK NURSING & REHABILITATION CENTER,CA,1970-08,0
555244,ANBERRY NURSING AND REHABILITATION CENTER,CA,1970-08,0
555245,NORTH PARK POST-ACUTE,CA,1970-08,0
555246,VISTA VIEW POST ACUTE,CA,1970-08,0
555247,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,CA,1970-08,0
555249,SEA CLIFF HEALTHCARE CENTER,CA,1970-08,0
555251,KNOLLS WEST POST ACUTE LLC,CA,1970-08,0
555254,MEDICAL HILL HEALTHCARE CENTER,CA,1970-08,0
555255,EAST LOS ANGELES DOCTORS HOSP,CA,1970-08,2.48
555256,THE REHABILITATION CENTER OF BAKERSFIELD,CA,1970-08,0
555257,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,CA,1970-08,6.77
555258,VALLEY OF THE MOON POST ACUTE,CA,1970-08,0
555259,MAINPLACE POST ACUTE,CA,1970-08,0
555260,BAKERSFIELD POST ACUTE,CA,1970-08,0
555261,ACC CARE CENTER,CA,1970-08,2.3
555263,CASTLE MANOR CONVALESCENT CENTER,CA,1970-08,0
555265,UNIVERSITY POST-ACUTE REHAB,CA,1970-08,2.92
555266,SUN MAR NURSING CENTER,CA,1970-08,0
555268,SPRING LAKE VILLAGE,CA,1970-08,0
555272,ATHERTON BAPTIST HOME,CA,1970-08,0
555276,SAN BRUNO SKILLED NURSING,CA,1970-08,6.67
555281,OROVILLE HOSPITAL POST-ACUTE CENTER,CA,1970-08,0
555283,CRYSTAL RIDGE CARE CENTER,CA,1970-08,22.96
555286,NEW ORANGE HILLS,CA,1970-08,9.01
555287,DIAMOND RIDGE HEALTHCARE CENTER,CA,1970-08,0
555290,STANFORD COURT SKILLED NURSING & REHAB CENTER,CA,1970-08,0
555292,ALHAMBRA POST ACUTE,CA,1970-08,0
555295,REGENTS POINT - WINDCREST,CA,1970-08,13.48
555297,HEMET HILLS POST ACUTE,CA,1970-08,0
555301,THE VILLAS AT POWAY,CA,1970-08,0
555304,ARBOR POST ACUTE,CA,1970-08,4.82
555306,KEI-AI SOUTH BAY HEALTHCARE CENTER,CA,1970-08,16.43
555307,CLEARWATER HEALTHCARE CENTER,CA,1970-08,0
555308,TRABUCO HILLS POST ACUTE,CA,1970-08,0
555309,SUNDANCE CREEK POST ACUTE,CA,1970-08,0
555312,WHITE MEMORIAL MEDICAL CTR DP,CA,1970-08,0
555313,THE REHABILITATION CENTER OF OAKLAND,CA,1970-08,0
555316,COPPER RIDGE CARE CENTER,CA,1970-08,2.29
555318,VILLA RANCHO BERNARDO CARE CENTER,CA,1970-08,0
555319,SUNRISE POST ACUTE,CA,1970-08,0
555323,AVIARA HEALTHCARE CENTER,CA,1970-08,42.82
555326,CARMEL MOUNTAIN REHABILITATION & HEALTHCARE CENTER,CA,1970-08,1.58
555328,FOUNTAIN VALLEY POST ACUTE,CA,1970-08,0
555329,LA PALMA NURSING CENTER,CA,1970-08,0
555330,RIVERSIDE POSTACUTE CARE,CA,1970-08,0
555331,VALENCIA GARDENS HEALTH CARE CENTER,CA,1970-08,0
555333,LINCOLN MEADOWS CARE CENTER,CA,1970-08,0
555337,CITRUS HEIGHTS POST ACUTE,CA,1970-08,0
555338,BRIGHTON CARE CENTER,CA,1970-08,4.36
555339,DESERT SPRINGS POST ACUTE,CA,1970-08,19.49
555340,MARINA POINTE HEALTHCARE & SUBACUTE,CA,1970-08,0
555341,CANYON CREEK POST-ACUTE,CA,1970-08,2.71
555342,SUNNY VIEW MANOR,CA,1970-08,0
