PROVIDER_ID,PROVIDER_NAME,STATE,TOTAL_EMPLOYEE_HOURS,TOTAL_CONTRACTOR_HOURS,PERM_TO_CONTRACT_RATIO
106110,CHILDRENS COMPREHENSIVE CARE CENTER INC,FL,169.27,0,
676083,BROWNSVILLE NURSING AND REHABILITATION CENTER,TX,332.69,0,
115283,EAST COBB CENTER FOR NURSING AND HEALING LLC,GA,340.5,0,
105030,"MIAMI JEWISH HEALTH SYSTEMS, INC",FL,1934.42,0,
375394,"SEQUOYAH EAST NURSING CENTER,  LLC",OK,202.66,0,
345534,SANFORD HEALTH & REHABILITATION CO,NC,421.24,0,
555364,SHIELDS NURSING CENTER,CA,145.33,0,
045218,GASSVILLE THERAPY AND LIVING,AR,173.14,0,
505024,SPOKANE FALLS CARE,WA,313.13,0,
155735,ASHFORD PLACE HEALTH CAMPUS,IN,156.18,0,
185317,GREENVILLE NURSING AND REHABILITATION,KY,192.99,0,
335596,SWAN LAKE NURSING & REHABILITATION,NY,403.5,0,
365922,SIENNA HILLS NURSING & REHABILITATION,OH,80.32,0,
375404,ENGLISH VILLAGE SKILLED NURSING AND THERAPY,OK,190.53,0,
235032,SKLD IONIA,MI,220.28,0,
17E470,MINNEOLA DISTRICT HOSPITAL LTCU,KS,111.1,0,
235320,LAHSER HILLS CARE CENTRE,MI,269.5,0,
235535,RIVERSIDE NURSING CENTRE,MI,84.43,0,
285087,TIFFANY SQUARE,NE,375.7,0,
365048,LIFE CARE CENTER OF WESTLAKE,OH,374.5,0,
105452,ASPIRE AT ENGLEWOOD,FL,334.94,0,
055182,LEMON GROVE CARE AND REHABILITATION CENTER,CA,571.03,0,
525592,CARE & REHAB - LADYSMITH 1,WI,108.53,0,
245628,MINNESOTA VETERANS HOME - SILVER BAY,MN,24,0,
395628,RENAISSANCE HEALTHCARE & REHABILITATION CENTER,PA,344.5,0,
145350,"PEARL OF ROLLING MEADOWS,THE",IL,316.03,0,
676055,SHADY ACRES HEALTH AND REHABILITATION CENTER,TX,167.6,0,
115481,FOUR COUNTY HEALTH AND REHABILITATION,GA,187.89,0,
395951,LEHIGH VALLEY HOSPITAL TSU,PA,194.4,0,
455582,BAY VILLA HEALTHCARE CENTER,TX,130.75,0,
365508,WELCOME NURSING HOME,OH,377.43,0,
065235,PIONEER HEALTH CARE CENTER,CO,237.85,0,
165448,BISHOP DRUMM RETIREMENT CENTER,IA,451.92,0,
035291,"THE CENTER AT VAL VISTA, LLC",AZ,308.49,0,
375508,THE REGENCY SKILLED NURSING AND THERAPY,OK,367.81,0,
676248,FOUNDERS PLAZA NURSING & REHAB,TX,236.64,0,
115671,SCOTT HEALTH & REHABILITATION,GA,151.61,0,
315362,"COMPLETE CARE AT PARK PLACE, LLC",NJ,265,0,
075230,LEDGECREST HEALTH CARE CENTER,CT,187.75,0,
345417,HILLSIDE NURSING CENTER OF WAKE FOREST,NC,407.47,0,
225386,SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER,MA,289.6,0,
555485,KINGS HEALTHCARE & WELLNESS CENTER LP,CA,252.61,0,
265321,GARDEN VIEW CARE CENTER,MO,193.3,0,
155717,ALPHA HOME - A WATERS COMMUNITY,IN,143.25,0,
265794,HEISINGER BLUFFS REHAB AND HEALTHCARE CENTER,MO,200.18,0,
115682,BUDD TERRACE AT WESLEY WOODS,GA,461.78,0,
465186,MAPLE SPRINGS SENIOR LIVING,UT,238.83,0,
555445,ANAHEIM CREST NURSING CENTER,CA,309.92,0,
145488,RUSHVILLE NURSING & REHAB CTR,IL,125.6,0,
115708,CHURCH HOME REHABILITATION AND HEALTHCARE,GA,260,0,
555266,SUN MAR NURSING CENTER,CA,237.65,0,
095026,KNOLLWOOD HSC,DC,218.66,0,
035130,ARCHSTONE CARE CENTER,AZ,298.19,0,
675049,CORONADO HEALTHCARE CENTER,TX,117.6,0,
515176,HAMPSHIRE CENTER,WV,154.24,0,
055685,BRIGHTON PLACE SPRING VALLEY,CA,243.7,0,
265472,BRENT B TINNIN MANOR,MO,109.25,0,
165252,WESTVIEW ACRES CARE CENTER,IA,160.74,0,
365699,COUNTRY CLUB RETIREMENT CTR IV,OH,182.25,0,
035169,DESERT HIGHLANDS CARE CENTER,AZ,355.5,0,
105261,ATHENS POST ACUTE LLC,FL,185.96,0,
335081,ST ANNS COMMUNITY,NY,1699.33,0,
255334,"TUNICA COUNTY HEALTH & REHAB, LLC",MS,260.75,0,
395961,PHILADELPHIA PROTESTANT HOME,PA,401.5,0,
115293,RESORTS AT POOLER INC,GA,310.69,0,
455551,PLAINVIEW HEALTHCARE CENTER,TX,140.66,0,
365408,ARBORS AT DELAWARE,OH,287.75,0,
495390,BIRMINGHAM GREEN,VA,632.38,0,
375554,SAINT SIMEONS EPISCOPAL HOME,OK,480.25,0,
676375,ST GILES NURSING AND REHABILITATION CENTER,TX,310.84,0,
455700,WILLOWBROOK NURSING CENTER,TX,329.15,0,
366239,CRYSTAL CARE CENTER OF ASHLAND,OH,175.75,0,
045392,SPRING CREEK HEALTH & REHAB,AR,346.85,0,
675904,WINDFLOWER HEALTH CENTER,TX,269.53,0,
045277,THE SPRINGS OF PINE BLUFF,AR,311.2,0,
495379,CLARKSVILLE HEALTH & REHAB CENTER,VA,516,0,
106063,GLENRIDGE ON PALMER RANCH INC.,FL,256.75,0,
676190,STILLHOUSE REHABILITATION AND HEALTHCARE CENTER,TX,271.45,0,
225532,MATTAPAN HEALTH & REHABILITATION CENTER,MA,206,0,
505346,CHENEY CARE CENTER,WA,218.34,0,
055983,COVENTRY COURT HEALTH CENTER,CA,391.16,0,
455872,ARLINGTON RESIDENCE AND REHABILITATION CENTER,TX,280.14,0,
676308,SAN GABRIEL REHABILITATION AND CARE CENTER,TX,234.16,0,
045250,GOOD SAMARITAN SOCIETY - MOUNTAIN HOME,AR,160.31,0,
075395,LAUREL RIDGE HEALTH CARE CENTER,CT,296,0,
115580,AUTUMN BREEZE HEALTH AND REHAB,GA,218.22,0,
145552,FAIRFIELD MEMORIAL HOSPITAL,IL,80.5,0,
315364,JERSEY SHORE CENTER,NJ,387.64,0,
395801,QUADRANGLE,PA,265,0,
676304,CREEKSIDE VILLAGE,TX,211.9,0,
495235,WILLIAMSBURG POST ACUTE & REHABILITATION,VA,260.22,0,
065269,LIFE CARE CENTER OF PUEBLO,CO,391.7,0,
676363,REMARKABLE HEALTHCARE OF PRESTONWOOD,TX,195.75,0,
105819,TIFFANY HALL NURSING AND REHAB CENTER,FL,402.75,0,
385220,REGENCY ALBANY,OR,208.31,0,
495202,GRETNA HEALTH AND REHABILITATION CENTER,VA,330.25,0,
375289,ARTESIAN HOME,OK,142.61,0,
05A192,THE ROYAL HOME,CA,63.74,0,
325042,UPTOWN REHABILITATION CENTER,NM,394.72,0,
455333,SHARPVIEW RESIDENCE AND REHABILITATION CENTER,TX,311.5,0,
115529,PRUITTHEALTH - GRIFFIN,GA,181.25,0,
425379,OPUS POST ACUTE REHABILITATION,SC,358.24,0,
265158,"NHC HEALTHCARE, DESLOGE",MO,213.75,0,
155220,DYER NURSING AND REHABILITATION CENTER,IN,440,0,
445238,LIFE CARE CENTER OF TULLAHOMA,TN,329.52,0,
115641,RIVERVIEW HEALTH & REHAB CTR,GA,324.98,0,
205176,FOREST HILL MANOR,ME,202.75,0,
045228,MAPLE HEALTHCARE,AR,121.37,0,
525383,AMERICAN LUTHERAN HOME-MONDOVI,WI,62.75,0,
345471,MECKLENBURG HEALTH & REHABILITATION,NC,324.15,0,
345420,ALAMANCE HEALTH CARE CENTER,NC,571.5,0,
045184,LAKE VILLAGE REHABILITATION AND CARE CENTER,AR,163.75,0,
115296,LENBROOK,GA,336.92,0,
225476,ALLIANCE HEALTH AT MAPLES,MA,578.43,0,
505123,BRIDGEVIEW CARE,WA,382.67,0,
145623,ARCADIA CARE MORRIS,IL,234.52,0,
345228,RIDGEWOOD LIVING & REHAB CENTER,NC,387.25,0,
395902,NORMANDIE RIDGE,PA,245,0,
676060,AMBROSIO GUILLEN TEXAS STATE VETERANS HOME,TX,603.41,0,
115579,"HEALTHCARE AT COLLEGE PARK, LLC",GA,276.05,0,
045396,"ST JOHNS PLACE OF ARKANSAS, LLC",AR,217.53,0,
345279,THE CARROLTON OF NASH,NC,411.66,0,
145598,SEMINARY MANOR,IL,420.75,0,
245203,THE VILLAS AT BRYN MAWR LLC,MN,117.5,0,
015141,ARBOR WOODS HEALTH AND REHAB,AL,291.03,0,
676010,LEGACY REHABILITATION AND LIVING,TX,334.74,0,
555771,BROOKDALE RIVERWALK SNF (CA),CA,404.12,0,
235270,SOUTH HAVEN NURSING AND REHABILITATION COMMUNITY,MI,212.35,0,
105612,SILVERCREST HEALTH AND REHABILITATION CENTER,FL,239.91,0,
195561,RIVER OAKS NURSING & REHABILITATION CENTER LLC,LA,395.93,0,
225049,PINE KNOLL NURSING CENTER,MA,222.51,0,
165292,BEDFORD SPECIALTY CARE,IA,98.88,0,
146146,SILVER FOXES SR LIVING & REHAB,IL,102,0,
075228,ARDEN CARE CENTER,CT,724.16,0,
155170,WESTMINSTER VILLAGE MUNCIE INC,IN,229.65,0,
106047,LIFE CARE CENTER AT INVERRARY,FL,403.5,0,
365271,CARRIAGE INN OF STEUBENVILLE,OH,333.12,0,
205146,EASTPORT MEMORIAL NURSING HOME,ME,119.05,0,
366452,"LAKES OF SYLVANIA, THE",OH,193.03,0,
09E020,JEANNE JUGAN RESIDENCE,DC,220.75,0,
515085,WILLOWS CENTER,WV,239.23,0,
675819,PARK MANOR OF SOUTH BELT,TX,317.2,0,
125004,GARDEN ISLE HEALTHCARE AND REHABILITATION CENTER,HI,261.27,0,
305063,PRESIDENTIAL OAKS,NH,256.75,0,
515067,MOUNDSVILLE HEALTHCARE CENTER,WV,416.75,0,
056143,OSAGE HEALTHCARE & WELLNESS CENTRE,CA,181.45,0,
056155,OAKDALE NURSING AND REHABILITATION CENTER,CA,332,0,
106104,RENAISSANCE AT THE TERRACES,FL,194.5,0,
525414,MERCY HEALTH SERVICES,WI,156.96,0,
105465,ASPIRE AT ARBOR SPRINGS,FL,573.58,0,
075221,"PINES AT BRISTOL FOR NURSING & REHABILITATION, THE",CT,460.25,0,
145464,HAMMOND-HENRY DISTRICT HSP,IL,151,0,
185310,THE EPISCOPAL CHURCH HOME,KY,128,0,
366459,BRUNSWICK POINTE TRANSITIONAL CARE,OH,280.25,0,
055955,CALIFORNIA HOME FOR THE AGED,CA,385.04,0,
45E312,SAN JOSE NURSING CENTER,TX,127.27,0,
335756,SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE,NY,530.29,0,
185222,GOOD SHEPHERD HEALTH AND REHABILITATION,KY,330.84,0,
335053,ELCOR NURSING  AND REHABILITATION CENTER,NY,912.66,0,
465185,MILLCREEK REHABILITATION AND NURSING LLC,UT,140.24,0,
055758,COTTAGE CREST POST ACUTE,CA,254.3,0,
045304,"BEEBE RETIREMENT CENTER, INC.",AR,274.71,0,
285185,GOOD SAMARITAN SOCIETY - COLONIAL VILLA,NE,130.55,0,
335103,RIVER VIEW REHABILITATION AND NURSING CARE CENTER,NY,256.75,0,
205117,CARIBOU REHAB AND NURSING CENTER,ME,301.46,0,
445469,IVY HALL NURSING HOME,TN,392.5,0,
675901,CAMBRIDGE HEALTH AND REHABILITATION CENTER,TX,312.92,0,
175553,MOUNDRIDGE MANOR,KS,311.75,0,
115729,ROCKMART HEALTH,GA,158.5,0,
675703,CROSS TIMBERS REHABILITATION AND HEALTHCARE CENTER,TX,287.72,0,
345273,KINDRED HOSPITAL EAST GREENSBORO,NC,145.22,0,
185461,GLEN RIDGE HEALTH CAMPUS,KY,234.52,0,
505211,PUYALLUP NURSING AND REHABILITATION CENTER,WA,302.72,0,
675808,WINDSOR REHABILITATION AND HEALTHCARE,TX,279.14,0,
676390,LEXINGTON MEDICAL LODGE,TX,341.5,0,
345437,ECKERD LIVING CENTER,NC,101.5,0,
455733,HERITAGE AT TURNER PARK HEALTH & REHAB,TX,311.75,0,
255274,HIGHLAND HOME,MS,339.93,0,
535023,WESTON COUNTY HEALTH SERVICES,WY,77,0,
115692,MEDICAL MANAGEMENT HEALTH AND REHAB CENTER,GA,250.12,0,
105780,OAKS AT AVON,FL,317.5,0,
146194,THRIVE OF FOX VALLEY,IL,245.92,0,
555735,RICHMOND POST ACUTE CARE,CA,141.25,0,
445489,HUMPHREYS COUNTY CARE AND REHABILITATION,TN,283.31,0,
035126,LIFE CARE CENTER OF NORTH GLENDALE,AZ,393.65,0,
235511,MISSION POINT NSG & PHY REHAB CTR OF ROSCOMMON,MI,116.95,0,
265406,AUTUMN OAKS CARING CENTER,MO,320.75,0,
555657,BELMONT HEALTHCARE CENTER,CA,265.75,0,
115611,VISTA PARK HEALTH AND REHABILITATION,GA,377.48,0,
305040,LACONIA REHABILITATION CENTER,NH,445.12,0,
365563,AUTUMNWOOD NURSING & REHAB CENTER,OH,162.5,0,
035277,HAVEN OF LAKESIDE,AZ,211.93,0,
195583,THE BROADWAY NURSING AND REHABILITATION CTR,LA,452.31,0,
465187,SOUTH DAVIS SPECIALTY CARE,UT,382.9,0,
365085,LIFE CARE CENTER OF MEDINA,OH,403.3,0,
505269,VANCOUVER SPECIALTY AND REHAB CARE,WA,484.39,0,
145619,ALLURE OF LAKE STOREY,IL,194.5,0,
115484,PROVIDENCE HEALTHCARE,GA,173.25,0,
115571,CARTERSVILLE CENTER FOR NURSING AND HEALING,GA,266.99,0,
245453,LB BROEN HOME,MN,181.5,0,
365634,MCCREA MANOR NSNG AND REHAB CTR LLC,OH,210.96,0,
315064,ASHBROOK CARE & REHABILITATION CENTER,NJ,260.02,0,
415056,EVERGREEN HOUSE HEALTH CENTER,RI,550.67,0,
675751,FOCUSED CARE AT ODESSA,TX,137.67,0,
075408,"LEEWAY, INC",CT,106.32,0,
555417,DESERT REGIONAL MEDICAL CENTER D/P SNF,CA,183.75,0,
105735,ORANGE CITY NURSING AND REHAB CENTER,FL,391.25,0,
455731,ADVANCED HEALTH & REHAB CENTER OF GARLAND,TX,349.41,0,
175151,LAWRENCE MEMORIAL HOSPITAL SNF,KS,121.5,0,
355079,SMP HEALTH - ST CATHERINE SOUTH,ND,505.5,0,
365672,AUTUMN HILLS CARE CENTER,OH,291.18,0,
075383,SEABURY,CT,352.03,0,
055407,CUPERTINO HEALTHCARE & WELLNESS CENTER,CA,707.36,0,
335556,ROCHESTER CENTER FOR REHABILITATION AND NURSING,NY,384.75,0,
455560,MCALLEN NURSING CENTER,TX,277.26,0,
505128,SEQUIM HEALTH & REHABILITATION,WA,318.44,0,
375464,ADA CARE CENTER,OK,181.63,0,
285104,PRESTIGE CARE CENTER OF PLATTSMOUTH,NE,262.1,0,
235132,MAJESTIC CARE OF FLUSHING,MI,293.29,0,
055849,MODESTO POST ACUTE CENTER,CA,335.13,0,
056267,CAMINO HEALTHCARE,CA,311.9,0,
255293,DIVERSICARE OF SHELBY,MS,161.04,0,
345495,THE STEWART HEALTH CENTER,NC,306.64,0,
345166,STOKES COUNTY NURSING HOME,NC,114.39,0,
495174,DULLES HEALTH & REHAB CENTER,VA,684,0,
235228,CHERRY HILL FOR NURSING AND REHABILITATION,MI,378.75,0,
255259,HUMPHREYS CO NURSING CENTER,MS,141.03,0,
505404,BETHANY AT PACIFIC,WA,348.5,0,
555088,FIDELITY HEALTH CARE,CA,335.5,0,
676299,SOUTHPARK MEADOWS NURSING AND REHABILITATION CENTE,TX,345.15,0,
395550,DR ARTHUR CLIFTON MCKINLEY CTR,PA,288.49,0,
165223,RIDGEWOOD SPECIALTY CARE,IA,180.6,0,
055446,ROCK CREEK CARE CENTER,CA,291.88,0,
675229,WOODLAND MANOR NURSING AND REHABILITATION,TX,120.6,0,
235434,BRONSON COMMONS,MI,313.88,0,
105513,CLARIDGE HOUSE NURSING AND REHABILITATION CENTER,FL,823.87,0,
455931,ADVANCED REHABILITATION AND HEALTHCARE OF VERNON,TX,67.88,0,
395633,HAVENCREST HEALTHCARE AND REHABILITATION CENTER,PA,129.25,0,
366273,ASTORIA PLACE OF CAMBRIDGE,OH,133.33,0,
155680,HOMEWOOD HEALTH CAMPUS,IN,117.33,0,
155474,SIGNATURE HEALTHCARE OF BREMEN,IN,158.42,0,
235500,OMNI CONTINUING CARE,MI,340.62,0,
045269,GARDNER NURSING AND REHABILITATION,AR,370.4,0,
675104,LIVE OAK NURSING AND REHABILITATION CENTER,TX,211.51,0,
115314,PRUITTHEALTH - AUSTELL,GA,396,0,
185358,BEDFORD SPRINGS HEALTH AND REHABILITATION,KY,152.23,0,
045361,PROMENADE HEALTH AND REHABILITATION,AR,330.25,0,
366114,EMBASSY OF LYNDHURST,OH,163.86,0,
676275,RIDGECREST HEALTHCARE AND REHABILITATION CENTER,TX,294.1,0,
405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,PR,97.5,0,
105872,TUSKAWILLA NURSING AND REHAB CENTER,FL,322,0,
265110,MOORE-FEW CARE CENTER,MO,146,0,
455687,ALAMEDA OAKS NURSING CENTER,TX,161.98,0,
145483,MONTGOMERY NURSING & REHAB CTR,IL,245.96,0,
345395,PEAK RESOURCES-CHERRYVILLE,NC,253,0,
155793,HAMILTON TRACE OF FISHERS,IN,413.1,0,
445538,ADVANCED HEALTH CARE OF NASHVILLE,TN,196.41,0,
555587,TOTALLY KIDS REHABILITATION HOSPITAL - D/P SNF,CA,614.56,0,
366037,BOWERSTON HILLS  NURSING & REHABILITATION,OH,81.84,0,
135068,PARKE VIEW REHABILITATION & CARE CENTER,ID,286.29,0,
675690,GOLDEN ESTATES REHABILITATION CENTER,TX,221.5,0,
235351,SKLD PLYMOUTH,MI,317.91,0,
366198,GOLDEN YEARS NURSING CENTER,OH,192.5,0,
366203,ORRVILLE POINTE,OH,132.75,0,
045148,CAVE CITY NURSING HOME INC,AR,415.17,0,
676239,VILLA TOSCANA AT CYPRESS WOODS,TX,252.46,0,
676210,FOCUSED CARE AT SUMMER PLACE,TX,288.51,0,
676491,MISSION RIDGE REHAB & NURSING CENTER,TX,116.79,0,
015067,COTTAGE OF THE SHOALS,AL,214.49,0,
345205,WESTWOOD HILLS NURSING AND REHABILITATION CENTER,NC,393.01,0,
106031,"VICTORIA NURSING & REHABILITATION CENTER, INC.",FL,1376,0,
265363,RIVERWAYS MANOR,MO,142.5,0,
145136,ARCADIA CARE AUBURN,IL,162.9,0,
265795,KINGSWOOD,MO,250.7,0,
495325,PHEASANT RIDGE NURSING & REHAB CENTER,VA,320.75,0,
235591,ROUBAL CARE AND REHAB CENTER,MI,132.5,0,
265618,SOUTH HAMPTON PLACE,MO,184.7,0,
015159,DIVERSICARE OF ONEONTA,AL,328.34,0,
045201,CHAPEL WOODS HEALTH AND REHABILITATION,AR,339.09,0,
265752,LAWRENCE COUNTY MANOR,MO,0,0,
056348,"BAY VIEW REHABILITATION HOSPITAL, LLC",CA,621.95,0,
525413,WILLOWCREST HEALTH SERVICES,WI,257.34,0,
345181,UNIVERSAL HEALTH CARE/GREENVILLE,NC,388.5,0,
285276,BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,NE,675.98,0,
555535,RIVER VALLEY CARE CENTER,CA,329.28,0,
315449,ALARIS HEALTH AT WEST ORANGE,NJ,501.3,0,
425384,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE SNF,SC,84.85,0,
045166,"CRESTPARK WYNNE, LLC",AR,185,0,
375386,"QUAIL RIDGE LIVING CENTER, INC",OK,338.62,0,
676036,VISTA RIDGE NURSING & REHABILITATION CENTER,TX,256.5,0,
185207,MAYSVILLE NURSING AND REHABILITATION FACILITY,KY,501.76,0,
015053,CLEBURNE COUNTY NURSING HOME,AL,260.18,0,
495144,PETERSBURG HEALTHCARE CENTER,VA,319.5,0,
155620,ZIONSVILLE MEADOWS,IN,272.98,0,
245299,FRAZEE CARE CENTER,MN,93.41,0,
065311,UPTOWN CARE CENTER,CO,242.82,0,
675346,HERITAGE OAKS NURSING AND REHABILITATION CENTER,TX,301.45,0,
265347,ADAIR VILLAGE,MO,108.5,0,
675281,COTTONWOOD CREEK HEALTHCARE COMMUNITY,TX,138.73,0,
676272,LEGEND OAKS HEALTHCARE AND REHABILITATION-KYLE,TX,340.42,0,
375151,CAPITOL HILL SKILLED NURSING AND THERAPY,OK,244.05,0,
145631,NEWMAN REHAB & HEALTH CARE CTR,IL,147.07,0,
105730,SPRING LAKE REHABILITATION CENTER,FL,417.25,0,
555347,NORTH STARR POSTACUTE CARE,CA,109.49,0,
355125,GOOD SAMARITAN SOCIETY AUGUSTA PLACE A PROSPERA CO,ND,214.8,0,
675960,CASTLE PINES HEALTH AND REHABILITATION,TX,253.85,0,
425113,PRUITTHEALTH- DILLON,SC,208.5,0,
345264,STANLEY TOTAL LIVING CENTER,NC,364.9,0,
385024,AVAMERE HEALTH SERVICES OF ROGUE VALLEY,OR,266.75,0,
155472,HOOSIER VILLAGE,IN,67.25,0,
675884,TEAGUE NURSING AND REHABILITATION,TX,123.13,0,
555536,PARK REGENCY CARE CENTER,CA,366.35,0,
235411,HAMPTON NURSING AND REHAB,MI,142.7,0,
265526,CHARITON PARK HEALTH CARE CENTER,MO,209.25,0,
265701,ST JOE MANOR,MO,514.9,0,
345573,ARBOR ACRES UNITED METHODIST RETIREMENT COMMUNITY,NC,25.36,0,
325085,SAN JUAN CARE CENTER,NM,303.17,0,
245625,EPISCOPAL CHURCH HOME THE GARDENS,MN,371.49,0,
365192,GREENBRIER HEALTH CENTER,OH,378.25,0,
335327,BRIDGE VIEW NURSING HOME,NY,615.25,0,
185200,LETCHER MANOR,KY,464.46,0,
675996,COLUMBUS OAKS HEALTHCARE COMMUNITY,TX,216.45,0,
055505,ARROYO VISTA NURSING CENTER,CA,173.04,0,
155336,CHALET REHABILITATION AND HEALTHCARE CENTER,IN,168.25,0,
555297,HEMET HILLS POST ACUTE,CA,612.34,0,
265729,DAVIESS COUNTY NURSING AND REHABILITATION,MO,168.98,0,
056430,NORTHGATE POSTACUTE CARE,CA,187.41,0,
675446,PRAIRIE MEADOWS REHABILITATION AND HEALTHCARE CENT,TX,167.31,0,
115457,MADISON HEALTH AND REHAB,GA,201.89,0,
555885,SHERMAN OAKS HOSPITAL SNF DP,CA,119.84,0,
265710,ASPIRE SENIOR LIVING OAK GROVE,MO,273.3,0,
115336,"PRUITTHEALTH - EVANS, LLC",GA,467.67,0,
155243,MAJESTIC CARE OF LAFAYETTE,IN,267.85,0,
155695,RIVERSIDE VILLAGE,IN,177.67,0,
375381,BAPTIST VILLAGE OF OKLAHOMA CITY,OK,569.23,0,
395629,MT MACRINA MANOR,PA,352.87,0,
265632,HICKORY MANOR,MO,161.25,0,
675133,HIGHLAND PINES NURSING HOME,TX,317.82,0,
115523,ROBERTA HEALTH AND REHAB,GA,260.31,0,
366487,TALLMADGE HEALTH & REHAB CENTER,OH,291.5,0,
345403,CARY HEALTH AND REHABILITATION,NC,290.1,0,
366457,THE LAURELS OF GAHANNA,OH,331.47,0,
105596,REGENTS PARK AT AVENTURA,FL,639.4,0,
245329,WARROAD CARE CENTER,MN,144.5,0,
445304,WYNDRIDGE HEALTH AND REHAB CTR,TN,396.94,0,
345119,NORTHCHASE NURSING AND REHABILITATION CENTER,NC,460.75,0,
265739,HOLDEN MANOR HEALTH & REHABILITATION,MO,129.94,0,
215121,SNOW HILL NURSING & REHAB CTR,MD,212.91,0,
175555,THE HEALTHCARE RESORT OF TOPEKA,KS,326.86,0,
265198,TWIN PINES ADULT CARE CENTER,MO,292.04,0,
055640,SPRING HILL MANOR,CA,291.38,0,
676148,PEACH TREE PLACE,TX,94.38,0,
205086,PINNACLE HEALTH & REHAB AT N BERWICK,ME,229,0,
105665,ASPIRE AT SOUTH DAYTONA,FL,211.47,0,
135051,"CANYON WEST OF CASCADIA, LLC DBA CANYON WEST OF CA",ID,272.65,0,
525525,PRAIRIE MAISON,WI,293.7,0,
055704,ANGELS NURSING HEALTH CENTER,CA,173.13,0,
165185,RED OAK REHAB AND CARE CENTER,IA,77.82,0,
365721,OVERBROOK CENTER,OH,196.31,0,
515159,EAGLE POINTE HEALTHCARE CENTER,WV,419.75,0,
235554,EASTWOOD NURSING CENTER,MI,331.31,0,
106025,LIFE CARE CENTER OF SARASOTA,FL,462.28,0,
146003,"LOFT REHAB OF ROCK SPRINGS, THE",IL,317.5,0,
105826,"PAVILION AT JACKSONVILLE, THE",FL,190.25,0,
265827,BELLEVIEW CARE CENTER,MO,254.02,0,
49E256,OUR LADY OF PERPETUAL HELP,VA,129.66,0,
395712,CARLETON HEALTHCARE AND REHABILITATION CENTER,PA,100.6,0,
366143,ADAMS COUNTY MANOR,OH,218.6,0,
235374,WEST OAKS SENIOR CARE & REHAB CENTER,MI,310.5,0,
495221,BRIAN CENTER OF ALLEGHANY,VA,309.13,0,
155171,FRANKLIN MEADOWS,IN,253.93,0,
185488,THE SPRINGS AT OLDHAM RESERVE,KY,133.85,0,
055710,"WEST HOLLYWOOD HEALTHCARE & WELLNESS CENTRE, LP",CA,280.14,0,
215029,AUTUMN LAKE HEALTHCARE AT CHEVY CHASE,MD,404.47,0,
145601,AVISTON COUNTRYSIDE MANOR,IL,166.57,0,
445237,CHURCH HILL POST-ACUTE AND REHABILITATION CENTER,TN,369.76,0,
235243,MEDILODGE OF GTC,MI,400,0,
675399,NAVASOTA NURSING & REHABILITATION,TX,219.53,0,
215138,MARLEY NECK HEALTH AND REHABILITATION CENTER,MD,298.25,0,
555578,HOLIDAY MANOR CARE CENTER,CA,364.22,0,
425359,NHC HEALTHCARE - MAULDIN,SC,651.25,0,
495410,ARLEIGH BURKE PAVILION,VA,258.25,0,
015179,PARKWOOD HEALTH CARE FACILITY,AL,248.5,0,
366284,AMHERST MEADOWS SKILLED NURSING AND REHAB,OH,323.57,0,
455959,WESTWARD TRAILS NURSING AND REHABILITATION,TX,253.94,0,
056388,PARADISE VALLEY HEALTH CARE,CA,350.43,0,
165613,NORTHRIDGE VILLAGE,IA,136.94,0,
375222,24TH PLACE,OK,227.82,0,
225781,SEVEN HILLS PEDIATRIC CENTER,MA,323.09,0,
675672,RIVER RIDGE NURSING & REHABILITATION,TX,243.75,0,
335069,CONESUS LAKE NURSING HOME,NY,143.48,0,
335816,CANTERBURY WOODS,NY,148,0,
676000,PINE RIDGE HEALTH CARE LLP,TX,307.99,0,
265536,VALLEY VIEW HEALTH & REHABILITATION,MO,261.47,0,
675016,GREAT PLAINS NURSING AND REHABILITATION,TX,113.82,0,
146138,MERCER MANOR REHABILITATION,IL,207.25,0,
035096,"HAVEN OF SANDPOINTE, LLC",AZ,307.06,0,
265778,COLUMBIA MANOR HEALTH & REHABILITATION,MO,152.85,0,
675542,JUNIPER VILLAGE AT LINCOLN HEIGHTS,TX,158.91,0,
445468,DYER NURSING AND REHABILITATION CENTER,TN,376.36,0,
555707,IMPERIAL CARE CENTER,CA,420.43,0,
366458,AHC OF LANDERHAVEN LLC,OH,103.5,0,
555486,ALAMEDA HEALTHCARE & WELLNESS CENTER,CA,653.02,0,
345187,GRACE HEIGHTS HEALTH & REHABILITATION,NC,407.4,0,
445109,"NHC HEALTHCARE, COLUMBIA",TN,342,0,
105541,HOMESTEAD MANOR A PALACE COMMUNITY,FL,306.75,0,
065377,CENTRE AVE HEALTH & REHAB,CO,333,0,
555470,WAGNER HEIGHTS NURSING & REHABILITATION CENTER,CA,528.41,0,
676104,GRAPEVINE MEDICAL LODGE,TX,263.78,0,
145438,COLLINSVILLE REHAB & HEALTH CC,IL,99.31,0,
396059,CONCORDIA AT THE CEDARS,PA,225,0,
455895,FIVE POINTS AT LAKE HIGHLANDS NURSING AND REHAB,TX,576.16,0,
165450,PREMIER ESTATES OF TOLEDO,IA,98.3,0,
