PROVIDER_ID,PROVIDER_NAME,STATE,MONTH_START_DATE,QUARTER_LABEL,DAYS_IN_MONTH,DAYS_IN_QUARTER,TOTAL_PATIENTS,NUMBER_OF_CERTIFIED_BEDS,OCCUPANCY_RATE_PCT
445472,SHANNONDALE OF MARYVILLE HEALTH CARE CENTER,TN,2024-05-01,2024 Q2,31,91,1197,44,87.76
445472,SHANNONDALE OF MARYVILLE HEALTH CARE CENTER,TN,2024-06-01,2024 Q2,30,91,1104,44,83.64
445473,JEFFERSON COUNTY NURSING HOME,TN,2024-04-01,2024 Q2,30,91,4429,160,92.27
445473,JEFFERSON COUNTY NURSING HOME,TN,2024-05-01,2024 Q2,31,91,4554,160,91.81
445473,JEFFERSON COUNTY NURSING HOME,TN,2024-06-01,2024 Q2,30,91,4287,160,89.31
445474,HERMITAGE HEALTH CENTER,TN,2024-04-01,2024 Q2,30,91,1687,70,80.33
445474,HERMITAGE HEALTH CENTER,TN,2024-05-01,2024 Q2,31,91,1649,70,75.99
445474,HERMITAGE HEALTH CENTER,TN,2024-06-01,2024 Q2,30,91,1507,70,71.76
445475,NHC PLACE AT COOL SPRINGS,TN,2024-04-01,2024 Q2,30,91,1731,121,47.69
445475,NHC PLACE AT COOL SPRINGS,TN,2024-05-01,2024 Q2,31,91,1970,121,52.52
445475,NHC PLACE AT COOL SPRINGS,TN,2024-06-01,2024 Q2,30,91,2050,121,56.47
445476,ISLAND HOME PARK HEALTH AND REHAB,TN,2024-04-01,2024 Q2,30,91,2535,95,88.95
445476,ISLAND HOME PARK HEALTH AND REHAB,TN,2024-05-01,2024 Q2,31,91,2603,95,88.39
445476,ISLAND HOME PARK HEALTH AND REHAB,TN,2024-06-01,2024 Q2,30,91,2605,95,91.40
445477,DICKSON HEALTH AND REHAB,TN,2024-04-01,2024 Q2,30,91,1688,70,80.38
445477,DICKSON HEALTH AND REHAB,TN,2024-05-01,2024 Q2,31,91,1870,70,86.18
445477,DICKSON HEALTH AND REHAB,TN,2024-06-01,2024 Q2,30,91,1780,70,84.76
445478,DURHAM-HENSLEY HEALTH AND REHABILITATION,TN,2024-04-01,2024 Q2,30,91,1986,75,88.27
445478,DURHAM-HENSLEY HEALTH AND REHABILITATION,TN,2024-05-01,2024 Q2,31,91,2119,75,91.14
445478,DURHAM-HENSLEY HEALTH AND REHABILITATION,TN,2024-06-01,2024 Q2,30,91,2103,75,93.47
445479,LIFE CARE CENTER OF GRAY,TN,2024-04-01,2024 Q2,30,91,1925,133,48.25
445479,LIFE CARE CENTER OF GRAY,TN,2024-05-01,2024 Q2,31,91,2009,133,48.73
445479,LIFE CARE CENTER OF GRAY,TN,2024-06-01,2024 Q2,30,91,1907,133,47.79
445480,THE WATERS OF SPRINGFIELD LLC,TN,2024-04-01,2024 Q2,30,91,1472,66,74.34
445480,THE WATERS OF SPRINGFIELD LLC,TN,2024-05-01,2024 Q2,31,91,1552,66,75.86
445480,THE WATERS OF SPRINGFIELD LLC,TN,2024-06-01,2024 Q2,30,91,1385,66,69.95
445481,ASBURY PLACE AT KINGSPORT,TN,2024-04-01,2024 Q2,30,91,903,67,44.93
445481,ASBURY PLACE AT KINGSPORT,TN,2024-05-01,2024 Q2,31,91,874,67,42.08
445481,ASBURY PLACE AT KINGSPORT,TN,2024-06-01,2024 Q2,30,91,846,67,42.09
445482,THE VILLAGE AT GERMANTOWN,TN,2024-04-01,2024 Q2,30,91,1415,55,85.76
445482,THE VILLAGE AT GERMANTOWN,TN,2024-05-01,2024 Q2,31,91,1365,55,80.06
445482,THE VILLAGE AT GERMANTOWN,TN,2024-06-01,2024 Q2,30,91,1524,55,92.36
445483,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,TN,2024-04-01,2024 Q2,30,91,2574,103,83.30
445483,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,TN,2024-05-01,2024 Q2,31,91,2866,103,89.76
445483,ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION,TN,2024-06-01,2024 Q2,30,91,2869,103,92.85
445484,SENATOR BEN ATCHLEY STATE VETERANS' HOME,TN,2024-04-01,2024 Q2,30,91,3900,140,92.86
445484,SENATOR BEN ATCHLEY STATE VETERANS' HOME,TN,2024-05-01,2024 Q2,31,91,4091,140,94.26
445484,SENATOR BEN ATCHLEY STATE VETERANS' HOME,TN,2024-06-01,2024 Q2,30,91,3736,140,88.95
445485,ALLENBROOKE NURSING AND REHABILITATION CENTER,TN,2024-04-01,2024 Q2,30,91,4920,180,91.11
445485,ALLENBROOKE NURSING AND REHABILITATION CENTER,TN,2024-05-01,2024 Q2,31,91,5173,180,92.71
445485,ALLENBROOKE NURSING AND REHABILITATION CENTER,TN,2024-06-01,2024 Q2,30,91,4660,180,86.30
445487,"THE WATERS OF JOHNSON CITY, LLC",TN,2024-04-01,2024 Q2,30,91,1991,84,79.01
445487,"THE WATERS OF JOHNSON CITY, LLC",TN,2024-05-01,2024 Q2,31,91,1935,84,74.31
445487,"THE WATERS OF JOHNSON CITY, LLC",TN,2024-06-01,2024 Q2,30,91,1969,84,78.13
445488,SOMERFIELD AT THE HERITAGE,TN,2024-04-01,2024 Q2,30,91,1677,66,84.70
445488,SOMERFIELD AT THE HERITAGE,TN,2024-05-01,2024 Q2,31,91,1769,66,86.46
445488,SOMERFIELD AT THE HERITAGE,TN,2024-06-01,2024 Q2,30,91,1768,66,89.29
445489,HUMPHREYS COUNTY CARE AND REHABILITATION,TN,2024-04-01,2024 Q2,30,91,1895,91,69.41
445489,HUMPHREYS COUNTY CARE AND REHABILITATION,TN,2024-05-01,2024 Q2,31,91,2034,91,72.10
445489,HUMPHREYS COUNTY CARE AND REHABILITATION,TN,2024-06-01,2024 Q2,30,91,1950,91,71.43
445490,AVE MARIA HOME,TN,2024-04-01,2024 Q2,30,91,2835,100,94.50
445490,AVE MARIA HOME,TN,2024-05-01,2024 Q2,31,91,2958,100,95.42
445490,AVE MARIA HOME,TN,2024-06-01,2024 Q2,30,91,2225,100,74.17
445491,MCKENDREE VILLAGE,TN,2024-04-01,2024 Q2,30,91,4377,180,81.06
445491,MCKENDREE VILLAGE,TN,2024-05-01,2024 Q2,31,91,4588,180,82.22
445491,MCKENDREE VILLAGE,TN,2024-06-01,2024 Q2,30,91,4331,180,80.20
445492,RIPLEY HEALTHCARE AND REHAB CENTER,TN,2024-04-01,2024 Q2,30,91,1391,144,32.20
445492,RIPLEY HEALTHCARE AND REHAB CENTER,TN,2024-05-01,2024 Q2,31,91,1398,144,31.32
445492,RIPLEY HEALTHCARE AND REHAB CENTER,TN,2024-06-01,2024 Q2,30,91,1389,144,32.15
445494,LIFE CARE CENTER OF RHEA COUNTY,TN,2024-04-01,2024 Q2,30,91,2212,89,82.85
445494,LIFE CARE CENTER OF RHEA COUNTY,TN,2024-05-01,2024 Q2,31,91,2142,89,77.64
445494,LIFE CARE CENTER OF RHEA COUNTY,TN,2024-06-01,2024 Q2,30,91,2062,89,77.23
445495,"COLLIERVILLE NURSING AND REHABILITATION, LLC",TN,2024-04-01,2024 Q2,30,91,2615,114,76.46
445495,"COLLIERVILLE NURSING AND REHABILITATION, LLC",TN,2024-05-01,2024 Q2,31,91,2459,114,69.58
445495,"COLLIERVILLE NURSING AND REHABILITATION, LLC",TN,2024-06-01,2024 Q2,30,91,2765,114,80.85
445496,THE MEADOWS,TN,2024-04-01,2024 Q2,30,91,2913,113,85.93
445496,THE MEADOWS,TN,2024-05-01,2024 Q2,31,91,3043,113,86.87
445496,THE MEADOWS,TN,2024-06-01,2024 Q2,30,91,2942,113,86.78
445497,DYERSBURG HEALTH AND REHABILITATION CENTER,TN,2024-04-01,2024 Q2,30,91,2458,123,66.61
445497,DYERSBURG HEALTH AND REHABILITATION CENTER,TN,2024-05-01,2024 Q2,31,91,2665,123,69.89
445497,DYERSBURG HEALTH AND REHABILITATION CENTER,TN,2024-06-01,2024 Q2,30,91,2364,123,64.07
445500,"PAVILION-THS, LLC",TN,2024-04-01,2024 Q2,30,91,1673,60,92.94
445500,"PAVILION-THS, LLC",TN,2024-05-01,2024 Q2,31,91,1703,60,91.56
445500,"PAVILION-THS, LLC",TN,2024-06-01,2024 Q2,30,91,1581,60,87.83
445501,WEST HILLS HEALTH AND REHAB,TN,2024-04-01,2024 Q2,30,91,2513,194,43.18
445501,WEST HILLS HEALTH AND REHAB,TN,2024-05-01,2024 Q2,31,91,2744,194,45.63
445501,WEST HILLS HEALTH AND REHAB,TN,2024-06-01,2024 Q2,30,91,3032,194,52.10
445502,"THE WATERS OF SMYRNA, LLC",TN,2024-04-01,2024 Q2,30,91,2224,91,81.47
445502,"THE WATERS OF SMYRNA, LLC",TN,2024-05-01,2024 Q2,31,91,2378,91,84.30
445502,"THE WATERS OF SMYRNA, LLC",TN,2024-06-01,2024 Q2,30,91,2195,91,80.40
445503,PERRY COUNTY NURSING HOME,TN,2024-04-01,2024 Q2,30,91,2452,114,71.70
445503,PERRY COUNTY NURSING HOME,TN,2024-05-01,2024 Q2,31,91,2553,114,72.24
445503,PERRY COUNTY NURSING HOME,TN,2024-06-01,2024 Q2,30,91,2389,114,69.85
445504,NEWPORT TN OPCO LLC,TN,2024-04-01,2024 Q2,30,91,2563,150,56.96
445504,NEWPORT TN OPCO LLC,TN,2024-05-01,2024 Q2,31,91,2688,150,57.81
445504,NEWPORT TN OPCO LLC,TN,2024-06-01,2024 Q2,30,91,2655,150,59.00
445506,GOOD SAMARITAN SOCIETY - FAIRFIELD GLADE,TN,2024-04-01,2024 Q2,30,91,1626,60,90.33
445506,GOOD SAMARITAN SOCIETY - FAIRFIELD GLADE,TN,2024-05-01,2024 Q2,31,91,1646,60,88.49
445506,GOOD SAMARITAN SOCIETY - FAIRFIELD GLADE,TN,2024-06-01,2024 Q2,30,91,1672,60,92.89
445507,LIFE CARE CENTER OF HICKORY WOODS,TN,2024-04-01,2024 Q2,30,91,2938,124,78.98
445507,LIFE CARE CENTER OF HICKORY WOODS,TN,2024-05-01,2024 Q2,31,91,2847,124,74.06
445507,LIFE CARE CENTER OF HICKORY WOODS,TN,2024-06-01,2024 Q2,30,91,3141,124,84.44
445508,OBION COUNTY NURSING HOME,TN,2024-04-01,2024 Q2,30,91,1377,56,81.96
445508,OBION COUNTY NURSING HOME,TN,2024-05-01,2024 Q2,31,91,1396,56,80.41
445508,OBION COUNTY NURSING HOME,TN,2024-06-01,2024 Q2,30,91,1351,56,80.42
445509,LIFE CARE CENTER OF OLD HICKORY VILLAGE,TN,2024-04-01,2024 Q2,30,91,2440,124,65.59
445509,LIFE CARE CENTER OF OLD HICKORY VILLAGE,TN,2024-05-01,2024 Q2,31,91,2756,124,71.70
445509,LIFE CARE CENTER OF OLD HICKORY VILLAGE,TN,2024-06-01,2024 Q2,30,91,2443,124,65.67
445510,WHARTON NURSING HOME,TN,2024-04-01,2024 Q2,30,91,1357,62,72.96
445510,WHARTON NURSING HOME,TN,2024-05-01,2024 Q2,31,91,1353,62,70.40
445510,WHARTON NURSING HOME,TN,2024-06-01,2024 Q2,30,91,1407,62,75.65
445511,LIFE CARE CENTER OF OOLTEWAH,TN,2024-04-01,2024 Q2,30,91,2209,120,61.36
445511,LIFE CARE CENTER OF OOLTEWAH,TN,2024-05-01,2024 Q2,31,91,2440,120,65.59
445511,LIFE CARE CENTER OF OOLTEWAH,TN,2024-06-01,2024 Q2,30,91,2403,120,66.75
445512,NASHVILLE CENTER FOR REHABILITATION AND HEALING LL,TN,2024-04-01,2024 Q2,30,91,3438,142,80.70
445512,NASHVILLE CENTER FOR REHABILITATION AND HEALING LL,TN,2024-05-01,2024 Q2,31,91,4195,142,95.30
445512,NASHVILLE CENTER FOR REHABILITATION AND HEALING LL,TN,2024-06-01,2024 Q2,30,91,3931,142,92.28
445513,WHITE HOUSE HEALTH CARE INC,TN,2024-04-01,2024 Q2,30,91,1939,84,76.94
445513,WHITE HOUSE HEALTH CARE INC,TN,2024-05-01,2024 Q2,31,91,1970,84,75.65
445513,WHITE HOUSE HEALTH CARE INC,TN,2024-06-01,2024 Q2,30,91,1863,84,73.93
445515,"NHC HEALTHCARE, TULLAHOMA",TN,2024-04-01,2024 Q2,30,91,2604,90,96.44
445515,"NHC HEALTHCARE, TULLAHOMA",TN,2024-05-01,2024 Q2,31,91,2737,90,98.10
445515,"NHC HEALTHCARE, TULLAHOMA",TN,2024-06-01,2024 Q2,30,91,2610,90,96.67
445516,CREEKSIDE CENTER FOR REHABILITATION AND HEALING,TN,2024-04-01,2024 Q2,30,91,3946,139,94.63
445516,CREEKSIDE CENTER FOR REHABILITATION AND HEALING,TN,2024-05-01,2024 Q2,31,91,4245,139,98.51
445516,CREEKSIDE CENTER FOR REHABILITATION AND HEALING,TN,2024-06-01,2024 Q2,30,91,3994,139,95.78
445517,"NHC HEALTHCARE, KINGSPORT",TN,2024-04-01,2024 Q2,30,91,2330,90,86.30
445517,"NHC HEALTHCARE, KINGSPORT",TN,2024-05-01,2024 Q2,31,91,2349,90,84.19
445517,"NHC HEALTHCARE, KINGSPORT",TN,2024-06-01,2024 Q2,30,91,2326,90,86.15
445518,WAYNESBORO HEALTH AND REHABILITATION CENTER,TN,2024-04-01,2024 Q2,30,91,1687,109,51.59
445518,WAYNESBORO HEALTH AND REHABILITATION CENTER,TN,2024-05-01,2024 Q2,31,91,1694,109,50.13
445518,WAYNESBORO HEALTH AND REHABILITATION CENTER,TN,2024-06-01,2024 Q2,30,91,1675,109,51.22
445519,NHC PLACE SUMNER,TN,2024-04-01,2024 Q2,30,91,2613,92,94.67
445519,NHC PLACE SUMNER,TN,2024-05-01,2024 Q2,31,91,2750,92,96.42
445519,NHC PLACE SUMNER,TN,2024-06-01,2024 Q2,30,91,2627,92,95.18
445520,LIFE CARE CENTER OF BLOUNT COUNTY,TN,2024-04-01,2024 Q2,30,91,2930,120,81.39
445520,LIFE CARE CENTER OF BLOUNT COUNTY,TN,2024-05-01,2024 Q2,31,91,3095,120,83.20
445520,LIFE CARE CENTER OF BLOUNT COUNTY,TN,2024-06-01,2024 Q2,30,91,3068,120,85.22
445521,REGIONAL ONE HEALTH SUBACUTE CARE,TN,2024-04-01,2024 Q2,30,91,424,20,70.67
445521,REGIONAL ONE HEALTH SUBACUTE CARE,TN,2024-05-01,2024 Q2,31,91,422,20,68.06
445521,REGIONAL ONE HEALTH SUBACUTE CARE,TN,2024-06-01,2024 Q2,30,91,417,20,69.50
445522,WATERS OF MEMPHIS A REHABILITATION & NURSING CTR,TN,2024-04-01,2024 Q2,30,91,2133,90,79.00
445522,WATERS OF MEMPHIS A REHABILITATION & NURSING CTR,TN,2024-05-01,2024 Q2,31,91,2232,90,80.00
445522,WATERS OF MEMPHIS A REHABILITATION & NURSING CTR,TN,2024-06-01,2024 Q2,30,91,2265,90,83.89
445523,WELLPARK AT SHANNONDALE,TN,2024-04-01,2024 Q2,30,91,511,30,56.78
445523,WELLPARK AT SHANNONDALE,TN,2024-05-01,2024 Q2,31,91,750,30,80.65
445523,WELLPARK AT SHANNONDALE,TN,2024-06-01,2024 Q2,30,91,825,30,91.67
445524,BRIGADIER GENERAL WENDELL H GILBERT TN STATE VETER,TN,2024-04-01,2024 Q2,30,91,3185,108,98.30
445524,BRIGADIER GENERAL WENDELL H GILBERT TN STATE VETER,TN,2024-05-01,2024 Q2,31,91,3254,108,97.19
445524,BRIGADIER GENERAL WENDELL H GILBERT TN STATE VETER,TN,2024-06-01,2024 Q2,30,91,3168,108,97.78
445525,NHC PLACE AT THE TRACE,TN,2024-04-01,2024 Q2,30,91,2323,90,86.04
445525,NHC PLACE AT THE TRACE,TN,2024-05-01,2024 Q2,31,91,2532,90,90.75
445525,NHC PLACE AT THE TRACE,TN,2024-06-01,2024 Q2,30,91,2583,90,95.67
445526,HEARTLAND,TN,2024-04-01,2024 Q2,30,91,1473,66,74.39
445526,HEARTLAND,TN,2024-05-01,2024 Q2,31,91,1684,66,82.31
445526,HEARTLAND,TN,2024-06-01,2024 Q2,30,91,1572,66,79.39
445527,HARBERT HILLS ACADEMY N H,TN,2024-04-01,2024 Q2,30,91,1109,49,75.44
445527,HARBERT HILLS ACADEMY N H,TN,2024-05-01,2024 Q2,31,91,1190,49,78.34
445527,HARBERT HILLS ACADEMY N H,TN,2024-06-01,2024 Q2,30,91,1146,49,77.96
445528,LIFE CARE CENTER OF EAST RIDGE,TN,2024-04-01,2024 Q2,30,91,2159,108,66.64
445528,LIFE CARE CENTER OF EAST RIDGE,TN,2024-05-01,2024 Q2,31,91,2317,108,69.21
445528,LIFE CARE CENTER OF EAST RIDGE,TN,2024-06-01,2024 Q2,30,91,2233,108,68.92
445529,DECATUR WELLNESS AND REHABILITATION CENTER,TN,2024-04-01,2024 Q2,30,91,1617,88,61.25
445529,DECATUR WELLNESS AND REHABILITATION CENTER,TN,2024-05-01,2024 Q2,31,91,1580,88,57.92
445529,DECATUR WELLNESS AND REHABILITATION CENTER,TN,2024-06-01,2024 Q2,30,91,1492,88,56.52
445530,WATERS OF BRISTOL A REHABILITATION AND NURSING,TN,2024-04-01,2024 Q2,30,91,3104,120,86.22
445530,WATERS OF BRISTOL A REHABILITATION AND NURSING,TN,2024-05-01,2024 Q2,31,91,3067,120,82.45
445530,WATERS OF BRISTOL A REHABILITATION AND NURSING,TN,2024-06-01,2024 Q2,30,91,3023,120,83.97
445531,THE RESERVE AT SPRING HILL,TN,2024-04-01,2024 Q2,30,91,1418,68,69.51
445531,THE RESERVE AT SPRING HILL,TN,2024-05-01,2024 Q2,31,91,1574,68,74.67
445531,THE RESERVE AT SPRING HILL,TN,2024-06-01,2024 Q2,30,91,1434,68,70.29
445534,"STONES RIVER MANOR, INC",TN,2024-04-01,2024 Q2,30,91,778,30,86.44
445534,"STONES RIVER MANOR, INC",TN,2024-05-01,2024 Q2,31,91,825,30,88.71
445534,"STONES RIVER MANOR, INC",TN,2024-06-01,2024 Q2,30,91,781,30,86.78
445535,LAURELBROOK NURSING HOME,TN,2024-04-01,2024 Q2,30,91,1359,50,90.60
445535,LAURELBROOK NURSING HOME,TN,2024-05-01,2024 Q2,31,91,1435,50,92.58
445535,LAURELBROOK NURSING HOME,TN,2024-06-01,2024 Q2,30,91,1296,50,86.40
445537,"CHRISTIAN CARE CENTER OF BOLIVAR, LLC",TN,2024-04-01,2024 Q2,30,91,1898,67,94.43
445537,"CHRISTIAN CARE CENTER OF BOLIVAR, LLC",TN,2024-05-01,2024 Q2,31,91,1968,67,94.75
445537,"CHRISTIAN CARE CENTER OF BOLIVAR, LLC",TN,2024-06-01,2024 Q2,30,91,1869,67,92.99
445538,ADVANCED HEALTH CARE OF NASHVILLE,TN,2024-04-01,2024 Q2,30,91,1293,49,87.96
445538,ADVANCED HEALTH CARE OF NASHVILLE,TN,2024-05-01,2024 Q2,31,91,1322,49,87.03
445538,ADVANCED HEALTH CARE OF NASHVILLE,TN,2024-06-01,2024 Q2,30,91,1003,49,68.23
445539,CHRISTIAN CARE CENTER OF MEDINA,TN,2024-04-01,2024 Q2,30,91,1575,66,79.55
445539,CHRISTIAN CARE CENTER OF MEDINA,TN,2024-05-01,2024 Q2,31,91,1698,66,82.99
445539,CHRISTIAN CARE CENTER OF MEDINA,TN,2024-06-01,2024 Q2,30,91,1659,66,83.79
445541,THE SUITES AT JORDAN RIVER,TN,2024-04-01,2024 Q2,30,91,2106,60,117.00
445541,THE SUITES AT JORDAN RIVER,TN,2024-05-01,2024 Q2,31,91,2555,60,137.37
445541,THE SUITES AT JORDAN RIVER,TN,2024-06-01,2024 Q2,30,91,2695,60,149.72
445542,JEFFERSON PARK AT WHITE PINE,TN,2024-04-01,2024 Q2,30,91,261,30,29.00
445542,JEFFERSON PARK AT WHITE PINE,TN,2024-05-01,2024 Q2,31,91,362,30,38.92
445542,JEFFERSON PARK AT WHITE PINE,TN,2024-06-01,2024 Q2,30,91,447,30,49.67
44E132,TENNOVA NEWPORT CONVALESCENT CENTER,TN,2024-04-01,2024 Q2,30,91,1321,56,78.63
44E132,TENNOVA NEWPORT CONVALESCENT CENTER,TN,2024-05-01,2024 Q2,31,91,1478,56,85.14
44E132,TENNOVA NEWPORT CONVALESCENT CENTER,TN,2024-06-01,2024 Q2,30,91,1479,56,88.04
44E166,HARDIN HOME,TN,2024-04-01,2024 Q2,30,91,819,39,70.00
44E166,HARDIN HOME,TN,2024-05-01,2024 Q2,31,91,849,39,70.22
44E166,HARDIN HOME,TN,2024-06-01,2024 Q2,30,91,810,39,69.23
44E446,PARK REST HARDIN COUNTY HEALTH CENTER,TN,2024-04-01,2024 Q2,30,91,1055,62,56.72
44E446,PARK REST HARDIN COUNTY HEALTH CENTER,TN,2024-05-01,2024 Q2,31,91,1077,62,56.04
44E446,PARK REST HARDIN COUNTY HEALTH CENTER,TN,2024-06-01,2024 Q2,30,91,1100,62,59.14
44E480,BLEDSOE COUNTY NURSING HOME,TN,2024-04-01,2024 Q2,30,91,1130,50,75.33
44E480,BLEDSOE COUNTY NURSING HOME,TN,2024-05-01,2024 Q2,31,91,1102,50,71.10
44E480,BLEDSOE COUNTY NURSING HOME,TN,2024-06-01,2024 Q2,30,91,1031,50,68.73
455001,BIRCHWOOD OF BEAUMONT,TX,2024-04-01,2024 Q2,30,91,3424,214,53.33
455001,BIRCHWOOD OF BEAUMONT,TX,2024-05-01,2024 Q2,31,91,3500,214,52.76
455001,BIRCHWOOD OF BEAUMONT,TX,2024-06-01,2024 Q2,30,91,3481,214,54.22
455020,COLONIAL MANOR CARE CENTER,TX,2024-04-01,2024 Q2,30,91,3806,154,82.38
455020,COLONIAL MANOR CARE CENTER,TX,2024-05-01,2024 Q2,31,91,3788,154,79.35
455020,COLONIAL MANOR CARE CENTER,TX,2024-06-01,2024 Q2,30,91,3767,154,81.54
455069,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL SKIL,TX,2024-04-01,2024 Q2,30,91,677,23,98.12
455069,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL SKIL,TX,2024-05-01,2024 Q2,31,91,703,23,98.60
455069,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL SKIL,TX,2024-06-01,2024 Q2,30,91,662,23,95.94
455278,KNOPP HEALTHCARE AND REHAB CENTER INC,TX,2024-04-01,2024 Q2,30,91,1313,119,36.78
455278,KNOPP HEALTHCARE AND REHAB CENTER INC,TX,2024-05-01,2024 Q2,31,91,1422,119,38.55
455278,KNOPP HEALTHCARE AND REHAB CENTER INC,TX,2024-06-01,2024 Q2,30,91,1435,119,40.20
455333,SHARPVIEW RESIDENCE AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2700,134,67.16
455333,SHARPVIEW RESIDENCE AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2737,134,65.89
455333,SHARPVIEW RESIDENCE AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2711,134,67.44
455351,LEGACY NURSING AND REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2854,117,81.31
455351,LEGACY NURSING AND REHABILITATION,TX,2024-05-01,2024 Q2,31,91,3114,117,85.86
455351,LEGACY NURSING AND REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2986,117,85.07
455390,BUENA VIDA NURSING AND REHAB-SAN ANTONIO,TX,2024-04-01,2024 Q2,30,91,1858,222,27.90
455390,BUENA VIDA NURSING AND REHAB-SAN ANTONIO,TX,2024-05-01,2024 Q2,31,91,1961,222,28.49
455390,BUENA VIDA NURSING AND REHAB-SAN ANTONIO,TX,2024-06-01,2024 Q2,30,91,1884,222,28.29
455412,BROOKHAVEN NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2867,180,53.09
455412,BROOKHAVEN NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,3134,180,56.16
455412,BROOKHAVEN NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,3119,180,57.76
455416,CARADAY OF FT. WORTH,TX,2024-04-01,2024 Q2,30,91,2565,265,32.26
455416,CARADAY OF FT. WORTH,TX,2024-05-01,2024 Q2,31,91,2568,265,31.26
455416,CARADAY OF FT. WORTH,TX,2024-06-01,2024 Q2,30,91,2312,265,29.08
455423,MESA HILLS POST ACUTE,TX,2024-04-01,2024 Q2,30,91,2791,166,56.04
455423,MESA HILLS POST ACUTE,TX,2024-05-01,2024 Q2,31,91,2803,166,54.47
455423,MESA HILLS POST ACUTE,TX,2024-06-01,2024 Q2,30,91,2677,166,53.76
455429,ROSE TRAIL NURSING AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2035,172,39.44
455429,ROSE TRAIL NURSING AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2184,172,40.96
455429,ROSE TRAIL NURSING AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2215,172,42.93
455444,MESA VISTA INN HEALTH CENTER,TX,2024-04-01,2024 Q2,30,91,2873,144,66.50
455444,MESA VISTA INN HEALTH CENTER,TX,2024-05-01,2024 Q2,31,91,2986,144,66.89
455444,MESA VISTA INN HEALTH CENTER,TX,2024-06-01,2024 Q2,30,91,3017,144,69.84
455450,MERIDIAN CARE MONTE VISTA,TX,2024-04-01,2024 Q2,30,91,1832,106,57.61
455450,MERIDIAN CARE MONTE VISTA,TX,2024-05-01,2024 Q2,31,91,1812,106,55.14
455450,MERIDIAN CARE MONTE VISTA,TX,2024-06-01,2024 Q2,30,91,1675,106,52.67
455455,MERIDIAN CARE OF ALICE,TX,2024-04-01,2024 Q2,30,91,3980,201,66.00
455455,MERIDIAN CARE OF ALICE,TX,2024-05-01,2024 Q2,31,91,3986,201,63.97
455455,MERIDIAN CARE OF ALICE,TX,2024-06-01,2024 Q2,30,91,3781,201,62.70
455457,FORT WORTH WELLNESS & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,2178,104,69.81
455457,FORT WORTH WELLNESS & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,2321,104,71.99
455457,FORT WORTH WELLNESS & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,2329,104,74.65
455463,THE MEADOWS HEALTH AND REHABILITATION CENTER,TX,2024-04-01,2024 Q2,30,91,2523,186,45.22
455463,THE MEADOWS HEALTH AND REHABILITATION CENTER,TX,2024-05-01,2024 Q2,31,91,2563,186,44.45
455463,THE MEADOWS HEALTH AND REHABILITATION CENTER,TX,2024-06-01,2024 Q2,30,91,2502,186,44.84
455467,ASBURY CARE CENTER OF ALAMO,TX,2024-04-01,2024 Q2,30,91,1901,237,26.74
455467,ASBURY CARE CENTER OF ALAMO,TX,2024-05-01,2024 Q2,31,91,2078,237,28.28
455467,ASBURY CARE CENTER OF ALAMO,TX,2024-06-01,2024 Q2,30,91,2117,237,29.78
455471,MOUNTAIN VIEW HEALTH & REHABILITATION,TX,2024-04-01,2024 Q2,30,91,3840,187,68.45
455471,MOUNTAIN VIEW HEALTH & REHABILITATION,TX,2024-05-01,2024 Q2,31,91,3816,187,65.83
455471,MOUNTAIN VIEW HEALTH & REHABILITATION,TX,2024-06-01,2024 Q2,30,91,3524,187,62.82
455475,WHITE SETTLEMENT NURSING CENTER,TX,2024-04-01,2024 Q2,30,91,2759,108,85.15
455475,WHITE SETTLEMENT NURSING CENTER,TX,2024-05-01,2024 Q2,31,91,2860,108,85.42
455475,WHITE SETTLEMENT NURSING CENTER,TX,2024-06-01,2024 Q2,30,91,2759,108,85.15
455477,LAKE JACKSON HEALTHCARE CENTER,TX,2024-04-01,2024 Q2,30,91,1213,120,33.69
455477,LAKE JACKSON HEALTHCARE CENTER,TX,2024-05-01,2024 Q2,31,91,1229,120,33.04
