PROVIDER_ID,PROVIDER_NAME,STATE,OVERALL_RATING,SHORT_STAY_RATING,LONG_STAY_RATING
425085,PRUITTHEALTH- ORANGEBURG,SC,2,2,2
315289,VOORHEES PEDIATRIC FACILITY,NJ,2,,5
105447,BEDROCK REHABILITATION AND NURSING CENTER AT WEST,FL,2,2,2
676017,RANGER CARE CENTER,TX,2,,1
145220,PINE CREST HEALTH CARE,IL,2,1,3
335392,CROWN PARK REHABILITATION AND NURSING CENTER,NY,2,3,5
525608,RIDGEWOOD CARE CTR,WI,2,3,4
315261,LAKELAND NURSING & REHAB,NJ,2,2,4
555115,MAJESTIC MOUNTAIN CARE CENTER,CA,2,2,1
365825,GRANDE OAKS,OH,2,,5
435060,AVANTARA SAINT CLOUD,SD,2,,3
245553,PARKVIEW MANOR NURSING HOME,MN,2,2,3
365520,PHOENIX OF MAPLE HEIGHTS,OH,2,,5
045208,"CABOT HEALTH AND REHAB, LLC",AR,2,2,5
155505,ROBIN RUN HEALTH CENTER,IN,2,3,5
155274,"WATERS OF ROCKPORT SKILLED NURSING FACILITY, THE",IN,2,4,5
385277,BELMONT CARE AND REHABILITATION,OR,2,,3
115345,PRUITTHEALTH - TOCCOA,GA,2,4,4
075327,APPLE REHAB MYSTIC,CT,2,4,1
055750,WESTWOOD POST ACUTE,CA,2,5,5
115290,"PLACE AT DEANS BRIDGE, THE",GA,2,1,3
555527,SOUTHERN INYO HOSPITAL D/P SNF,CA,2,,1
155856,"LAURELS OF GOSHEN, THE",IN,2,5,5
075358,BICKFORD HEALTH CARE CENTER,CT,2,1,4
335216,AVON NURSING HOME L L C,NY,2,,5
505379,ROYAL PARK HEALTH & REHABILITATION CENTER,WA,2,4,5
225510,PRESCOTT HOUSE,MA,2,3,3
015424,ROANOKE REHABILITATION & HEALTHCARE CENTER,AL,2,,2
375420,OKEMAH CARE CENTER,OK,2,,2
445098,"NHC HEALTHCARE, KNOXVILLE",TN,2,3,3
335275,SAPPHIRE NURSING AT WAPPINGERS,NY,2,5,5
335582,BROOKHAVEN REHAB & HEALTH CARE CENTER L L C,NY,2,5,5
145235,LAKEFRONT NURSING & REHAB CTR,IL,2,,1
465006,MT OLYMPUS REHABILITATION CENTER,UT,2,5,5
045457,EVERGREEN LIVING CENTER AT STAGECOACH,AR,2,2,4
105707,FOURAKER HILLS REHAB AND NURSING CENTER,FL,2,3,5
195630,LANDMARK OF LAKE CHARLES,LA,2,5,1
265836,NODAWAY HEALTHCARE,MO,2,,2
265294,LIFE CARE CENTER OF CARROLLTON,MO,2,5,2
366102,ST FRANCIS SENIOR MINISTRIES,OH,2,4,2
235545,REGENCY AT WHITMORE LAKE,MI,2,5,4
435009,AVANTARA MILBANK,SD,2,3,1
355057,PEMBILIER NURSING CENTER,ND,2,,1
395707,CLARION HEALTHCARE AND REHABILITATION CENTER,PA,2,4,4
106070,DESOTO HEALTH AND REHAB,FL,2,3,4
345510,PRODIGY TRANSITIONAL REHAB,NC,2,2,2
555651,STANLEY HEALTHCARE CENTER,CA,2,,3
335827,THE GRAND REHABILITATION AND NRSG AT RIVER VALLEY,NY,2,1,4
105491,"GANDY FL OPCO, LLC",FL,2,3,4
315409,VALLEY VIEW REHABILITATION AND HEALTHCARE CTR,NJ,2,5,5
175347,CHEYENNE COUNTY VILLAGE INC,KS,2,3,1
675896,RIVER CITY CARE CENTER,TX,2,,5
375433,"VIAN NURSING & REHAB, LLC",OK,2,,1
375344,SEQUOYAH POINTE LIVING CENTER,OK,2,1,2
065034,AMBERWOOD POST ACUTE,CO,2,1,3
375432,SHAWNEE COLONIAL ESTATES NURSING HOME,OK,2,3,3
175547,BRIGHTON PLACE WEST,KS,2,,4
225637,ADVINIACARE AT PROVINCETOWN,MA,2,3,1
445241,SIGNATURE HEALTHCARE OF MEMPHIS,TN,2,4,4
425111,MORRELL NURSING CENTER,SC,2,1,3
345345,ACCORDIUS HEALTH AT MONROE,NC,2,2,2
235005,MAPLES BENZIE CO MEDICAL CARE,MI,2,4,3
675220,AVALON PLACE KIRBYVILLE,TX,2,5,2
366392,BURBANK PARKE CARE CENTER,OH,2,,4
555426,FRESNO POSTACUTE CARE,CA,2,4,5
106144,APOPKA HEALTH AND REHABILITATION CENTER,FL,2,5,5
675766,THE COURTYARD REHABILITATION AND HEALTHCARE CENTER,TX,2,3,4
265591,PARKDALE MANOR HEALTH & REHABILITATION,MO,2,,3
115377,"PRUITTHEALTH - VALDOSTA, LLC",GA,2,2,4
045158,THE SPRINGS OF GREERS FERRY,AR,2,1,3
155424,HICKORY CREEK AT COLUMBUS,IN,2,,4
015162,"TALLADEGA HEALTHCARE CENTER, INC",AL,2,2,2
165220,AZRIA HEALTH PRAIRIE RIDGE,IA,2,1,3
215176,FUTURE CARE CANTON HARBOR,MD,2,5,3
235102,"AMBASSADOR, A VILLA CENTER",MI,2,2,5
495286,JAMES RIVER NURSING AND REHABILITATION CENTER,VA,2,5,5
385112,WEST HILLS HEALTH & REHABILITATION,OR,2,5,2
445462,AHC PARIS,TN,2,4,3
106024,SOLARIS HEALTHCARE COLLEGE PARK,FL,2,2,4
675081,GOLDEN ACRES LIVING AND REHABILITATION CENTER,TX,2,2,
676235,ROCK CREEK HEALTH AND REHABILITATION,TX,2,3,3
265783,"MOUNT CARMEL SENIOR LIVING - ST CHARLES, LLC",MO,2,5,2
435043,SPEARFISH CANYON HEALTHCARE,SD,2,3,2
065367,"VILLAGE CARE AND REHABILITATION CENTER, THE",CO,2,3,3
375489,THE COTTAGE EXTENDED CARE,OK,2,3,4
215022,KING DAVID NURSING AND REHABILITATION CENTER,MD,2,4,2
145739,LUTHERAN HOME FOR THE AGED,IL,2,4,4
055755,SHARON CARE CENTER,CA,2,4,5
495179,POTOMAC FALLS HEALTH & REHAB CENTER,VA,2,4,1
315506,PROMEDICA SKILLED NURSING & REHAB (WASHINGTON TWP),NJ,2,5,5
165421,"ACCURA HEALTHCARE OF NEWTON EAST, LLC",IA,2,,4
255185,INDIANOLA REHABILITATION AND HEALTHCARE CENTER,MS,2,3,4
366434,ALTERCARE TRANSITIONAL CARE OF THE WESTERN RESERVE,OH,2,5,5
255290,DRIFTWOOD NURSING CENTER,MS,2,1,1
555711,COMMUNITY CARE ON PALM,CA,2,4,5
385138,PILOT BUTTE REHABILITATION CENTER,OR,2,2,4
495194,AUTUMN CARE OF PORTSMOUTH,VA,2,3,4
555492,OAK GLEN POST ACUTE,CA,2,2,5
345505,CAROLINA REHAB CENTER OF CUMBERLAND,NC,2,4,5
445456,WATERS OF SWEETWATER A REHABILITATION & NURSING,TN,2,5,4
105353,SOLARIS HEALTHCARE FOREST LAKE,FL,2,5,5
175489,PRAIRIE SUNSET HOME INC,KS,2,,3
465003,HERITAGE PARK HEALTHCARE AND REHABILITATION,UT,2,2,5
146065,ABBINGTON VLGE NRSG & RHB CTR,IL,2,,1
28E271,GENOA COMMUNITY HOSPITAL/LTC,NE,2,,2
435035,ROLLING HILLS HEALTHCARE,SD,2,4,2
105522,LEHIGH ACRES HEALTHCARE & REHAB CENTER,FL,2,5,5
315017,BERGEN NEW BRIDGE MEDICAL CENTER,NJ,2,1,5
395077,GARDEN SPRING NURSING AND REHABILITATION CENTER,PA,2,5,2
165516,JACKSON RIDGE HEALTHCARE CENTER,IA,2,,1
015114,SHADESCREST HEALTH CARE CENTER,AL,2,1,4
195619,SAVOY CARE CENTER,LA,2,1,1
015189,DIVERSICARE OF PELL CITY,AL,2,1,4
145781,GENERATIONS AT APPLEWOOD,IL,2,3,4
365594,GARDENS OF EUCLID BEACH,OH,2,,5
365147,HIGHLAND OAKS HEALTH CENTER,OH,2,4,5
475018,THE PINES AT RUTLAND CENTER FOR NURSING AND REHABI,VT,2,4,3
155827,SAGE BLUFF HEALTH & REHAB CENTER,IN,2,1,4
145978,SHAWNEE ROSE CARE CENTER,IL,2,,3
365558,THE LAURELS OF HAMILTON,OH,2,,4
345294,AUTUMN CARE OF SHALLOTTE,NC,2,3,3
265682,INDEPENDENCE MANOR CARE CENTER,MO,2,,1
105706,WEST ORANGE CENTER FOR NURSING AND HEALING,FL,2,3,4
105559,THE GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE,FL,2,5,4
305072,JAFFREY REHABILITATION AND NURSING CENTER,NH,2,2,4
515180,BRAXTON HEALTHCARE CENTER,WV,2,1,1
105804,VIVO HEALTHCARE FORT PIERCE,FL,2,3,4
315293,WHITING GARDENS REHABILITATION AND NURSING CENTER,NJ,2,4,1
445246,JEFFERSON CITY HEALTH AND REHAB CENTER,TN,2,4,2
285092,EMERALD NURSING & REHAB COLUMBUS,NE,2,3,3
675850,COASTAL PALMS NURSING & REHABILITATION,TX,2,5,5
335371,ABSOLUT CTR FOR NURSING & REHAB ENDICOTT L L C,NY,2,3,5
495349,CARRINGTON PLACE AT WYTHEVILLE - BIRDMONT CENTER,VA,2,4,2
365221,EDGEWOOD MANOR OF GREENFIELD,OH,2,,5
515160,CRESTVIEW MANOR HEALTHCARE CENTER,WV,2,5,3
366044,GARDENS OF PAULDING THE,OH,2,4,1
555292,ALHAMBRA POST ACUTE,CA,2,4,2
235443,SHOREPOINTE NURSING CENTER,MI,2,4,4
555659,SAN DIEGO POST-ACUTE CENTER,CA,2,3,
105135,RIVERWOOD CENTER,FL,2,4,5
185049,AUBURN HEALTH CARE,KY,2,,1
245259,LUTHER HAVEN,MN,2,4,4
355044,MOUNTRAIL BETHEL HOME,ND,2,,3
335243,CHESTNUT PARK REHABILITATION AND NURSING CENTER,NY,2,4,5
335011,ST PATRICKS HOME,NY,2,3,5
445105,SHANNONDALE HEALTH CARE CENTER,TN,2,2,2
015143,FOREST MANOR HEALTH AND REHAB,AL,2,4,1
055664,YORK HEALTHCARE & WELLNESS CENTRE,CA,2,5,5
106108,OAKTON PLACE HEALTH AND REHABILITATION AT THE ARLI,FL,2,4,4
105271,BOCA CIEGA CENTER,FL,2,1,5
045172,DERMOTT CITY NURSING HOME,AR,2,,2
445107,"NHC HEALTHCARE, FT SANDERS",TN,2,4,1
165390,STATE CENTER SPECIALTY CARE,IA,2,1,5
335014,SCHENECTADY CENTER FOR REHABILITATION AND NURSING,NY,2,5,5
525442,TOMAH NURSING AND REHAB,WI,2,3,2
235547,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",MI,2,4,4
255273,PARKWAY HEALTH & REHAB LLC,MS,2,1,1
055252,"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",CA,2,3,5
365535,LEGACY PERRYSBURG,OH,2,3,4
425063,NHC HEALTHCARE - GREENWOOD,SC,2,1,4
335399,HUDSON VALLEY REHABILITATION & EXTENDED CARE CTR,NY,2,4,3
056281,COUNTRYSIDE CARE CENTER,CA,2,5,3
245464,OSTRANDER CARE AND REHAB,MN,2,,4
335459,WESTCHESTER CENTER FOR REHABILITATION & NURSING,NY,2,1,5
365738,AYDEN HEALTHCARE OF FAIRFIELD,OH,2,3,5
235641,CHESANING NURSING AND REHABILITATION CENTER,MI,2,1,1
335204,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,2,4,2
676422,PALOMINO PLACE,TX,2,4,5
375510,LAWTON POST ACUTE & REHAB,OK,2,1,3
185350,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,KY,2,5,5
245239,GUARDIAN ANGELS HEALTH & REHAB CENTER,MN,2,4,3
345400,SKYLAND CARE CENTER,NC,2,3,2
425112,SIMPSONVILLE POST ACUTE,SC,2,4,4
195513,THE BRADFORD SKILLED NURSING AND REHABILITATION,LA,2,2,3
056377,THE REHABILITATION CENTER ON PICO,CA,2,3,5
075382,WOODLAKE AT TOLLAND REHABILITATION & NURSING CENTE,CT,2,5,5
065250,SKYLINE RIDGE NURSING AND REHABILITATION CENTER,CO,2,3,4
375482,BARNSDALL NURSING HOME,OK,2,,2
395241,HILLTOP HEALTHCARE AND REHABILITATION CENTER,PA,2,5,1
395536,EDISON MANOR NURSING & REHABILITATION CENTER,PA,2,1,4
365388,FRANKLIN PLAZA EXTENDED CARE,OH,2,,1
365187,XENIA HEALTH AND REHAB,OH,2,3,5
455895,FIVE POINTS AT LAKE HIGHLANDS NURSING AND REHAB,TX,2,4,4
455471,MOUNTAIN VIEW HEALTH & REHABILITATION,TX,2,2,5
285220,WAUNETA CARE AND THERAPY CENTER,NE,2,,2
385143,UMPQUA VALLEY NURSING & REHABILITATION CENTER,OR,2,5,3
115498,"PRESBYTERIAN HOME, QUITMAN, IN",GA,2,1,1
235410,MEDILODGE OF MUNISING,MI,2,4,3
445002,"NHC HEALTHCARE, OAKWOOD",TN,2,5,4
015109,"CIVIC CENTER HEALTH AND REHABILITATION, LLC",AL,2,,4
525578,CEDARBURG HEALTH SERVICES,WI,2,5,2
676411,CLARENDON NURSING HOME,TX,2,,4
195392,LEGACY NURSING AND REHABILITATION OF WINNSBORO,LA,2,1,2
155207,MAJESTIC CARE OF NEW HAVEN,IN,2,,5
225390,PARSONS HILL REHABILITATION & HEALTH CARE CENTER,MA,2,1,5
445239,LIFE CARE CENTER OF MORGAN COUNTY,TN,2,4,3
676457,THE BARTLETT SKILLED NURSING AND ASSISTED LIVING,TX,2,5,1
145832,RYZE AT THE RIDGE,IL,2,,5
155109,BRICKYARD HEALTHCARE - TWELFTH STREET CARE CENTER,IN,2,3,2
255259,HUMPHREYS CO NURSING CENTER,MS,2,1,1
675817,FT WORTH SOUTHWEST NURSING CENTER,TX,2,5,5
335546,PRESBYTERIAN HOME FOR CENTRAL NEW YORK INC,NY,2,4,4
435104,GOOD SAMARITAN SOCIETY NEW UNDERWOOD,SD,2,,2
515104,"MADISON, THE",WV,2,1,3
395586,BRADFORD HILLS NURSING & REHABILITATION CENTER,PA,2,1,1
675183,TWIN OAKS HEALTH AND REHABILITATION CENTER,TX,2,4,4
265683,WINDSOR HEALTHCARE & REHAB CENTER,MO,2,1,1
515134,MEADOWBROOK ACRES,WV,2,5,2
255287,PASS CHRISTIAN HEALTH AND REHABILIATION CENTER,MS,2,1,1
105416,ASPIRE AT BENEVA,FL,2,3,4
375451,PLEASANT VALLEY HEALTH CARE CENTER,OK,2,1,3
225250,FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,MA,2,5,4
105820,UNIVERSITY CROSSING,FL,2,4,4
515007,HUNTINGTON HEALTH AND REHABILITATION CENTER,WV,2,4,1
395558,ST MONICA CENTER FOR REHABILITATION & HEALTHCARE,PA,2,2,2
676154,GRACE HILL NURSING CENTER,TX,2,,2
165295,MONTEZUMA SPECIALTY CARE,IA,2,,1
455390,BUENA VIDA NURSING AND REHAB-SAN ANTONIO,TX,2,,4
105886,SAVANNAH COVE,FL,2,5,2
676463,CRIMSON HEIGHTS HEALTH & WELLNESS,TX,2,3,4
375427,"FAIRVIEW FELLOWSHIP HOME FOR SENIOR CITIZENS, INC",OK,2,,3
195349,THE LODGE AT TANGI PINES,LA,2,3,2
675928,SIENNA NURSING AND REHABILITATION,TX,2,3,5
165584,BETHANY HOME,IA,2,,2
146195,IGNITE MEDICAL MCHENRY,IL,2,4,1
305060,BEDFORD HILLS CENTER,NH,2,3,2
265652,CUBA MANOR INC,MO,2,1,4
105304,"AVANTE AT LEESBURG, INC",FL,2,2,5
045280,TWIN LAKES THERAPY AND LIVING,AR,2,2,4
195574,MAISON TECHE NURSING CENTER,LA,2,2,1
215236,FAIRFIELD NURSING & REHABILITATION CENTER,MD,2,3,4
335314,WELLS NURSING HOME INC,NY,2,2,3
205063,CLOVER HEALTH CARE,ME,2,3,5
51E148,HOPEMONT HOSPITAL,WV,2,,5
075400,BETHEL HEALTH CARE CENTER,CT,2,3,4
395167,VALLEY MANOR REHABILITATION AND HEALTHCARE CENTER,PA,2,4,2
255318,J G ALEXANDER NURSING CENTER,MS,2,1,1
445245,FOOTHILLS TRANSITIONAL CARE AND REHABILITATION,TN,2,3,5
185444,CAMBRIDGE NURSING & REHABILITATION CENTER,KY,2,2,1
106149,MAGNOLIA RIDGE HEALTH AND REHABILITATION CENTER,FL,2,4,4
245298,THE ESTATES AT TWIN RIVERS LLC,MN,2,1,1
365620,LEGACY RIVERVIEW.,OH,2,2,5
235446,AUTUMNWOOD OF DECKERVILLE,MI,2,4,2
335023,A HOLLY PATTERSON EXTENDED CARE FACILITY,NY,2,4,5
395701,ABINGTON MANOR,PA,2,3,5
495381,SUMMIT HEALTH AND REHAB CENTER,VA,2,3,4
425321,L.M.C.- EXTENDED CARE,SC,2,2,3
315178,COMPLETE CARE AT ORANGE PARK,NJ,2,2,
185481,EMERALD TRACE,KY,2,2,5
155755,GOLDEN YEARS HOMESTEAD,IN,2,3,5
365771,COPLEY HEALTH CENTER,OH,2,4,5
245254,REGINA SENIOR LIVING,MN,2,3,4
255276,THE MADISON HEALTH AND REHAB,MS,2,5,1
165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",IA,2,,3
055892,BERKELEY PINES SKILLED NURSING CENTER,CA,2,,4
145173,HEATHER HEALTH CARE CENTER,IL,2,4,5
115586,PINEWOOD MANOR NURSING HOME & REHABILITATION CNTR,GA,2,1,2
345280,AUTUMN CARE OF RAEFORD,NC,2,1,5
315303,MORRIS VIEW HEALTHCARE CENTER,NJ,2,5,5
515116,TYGART VALLEY HEALTH & REHABILITATION,WV,2,3,1
115525,CRESTVIEW HEALTH & REHAB CTR,GA,2,3,2
145648,CENTRAL NURSING HOME,IL,2,3,4
105609,NSPIRE HEALTHCARE TAMARAC,FL,2,3,5
525567,NORTHERN LIGHTS HCC,WI,2,3,1
045460,"COLONEL GLENN HEALTH AND REHAB, LLC",AR,2,3,4
335131,"NEW CARLTON REHAB AND NURSING CENTER, L L C",NY,2,3,5
395398,SOMERSET HEALTHCARE & REHABILITATION CENTER,PA,2,5,5
415123,STILLWATER ASSISTED LIVING AND SKILLED NURSING COM,RI,2,2,3
05A192,THE ROYAL HOME,CA,2,,4
325042,UPTOWN REHABILITATION CENTER,NM,2,4,4
366013,LEXINGTON COURT CARE CENTER,OH,2,3,4
105665,ASPIRE AT SOUTH DAYTONA,FL,2,,1
225453,CARVALHO GROVE HEALTH AND REHABILITATION CENTER,MA,2,4,4
345349,WOODBURY WELLNESS CENTER INC,NC,2,3,2
275125,THE LIVING CENTRE,MT,2,5,2
335690,WHITE OAKS REHABILITATION AND NURSING CENTER,NY,2,2,4
445124,"THE WATERS OF GALLATIN, LLC",TN,2,2,4
676034,BRADY WEST REHAB & NURSING,TX,2,1,2
555380,ENCINO HOSPITAL MEDICAL CENTER D/P SNF,CA,2,,4
245558,GOOD SAMARITAN SOCIETY - WINDOM,MN,2,5,3
455718,PEBBLE CREEK NURSING CENTER,TX,2,1,4
175532,AVITA HEALTH AND REHAB AT REEDS COVE,KS,2,4,3
375402,HILLCREST MANOR NURSING CENTER,OK,2,3,2
165049,RIDGECREST VILLAGE,IA,2,5,1
045369,MOUNTAIN MEADOWS HEALTH AND REHABILITATION,AR,2,4,5
676428,VIBRALIFE OF EL PASO REHABILITATION CENTER,TX,2,2,2
105012,ASPIRE AT THE SEA - PASADENA,FL,2,2,4
505151,CASHMERE POST ACUTE,WA,2,2,2
055202,ROSEMEAD HEALTHCARE CENTER,CA,2,2,3
366216,MASON HEALTH CARE CENTER,OH,2,5,3
525604,SOUTHPOINTE CARE AND REHAB CENTER LLC,WI,2,4,5
675596,BARTON VALLEY REHABILITATION AND HEALTHCARE CENTE,TX,2,2,4
155578,MILLER'S MERRY MANOR,IN,2,1,2
455753,OAK BROOK HEALTH CARE CENTER,TX,2,1,5
285210,CROWELL MEMORIAL HOME,NE,2,,3
155780,HOMESTEAD HEALTHCARE CENTER,IN,2,,5
055199,HORIZON HEALTH & SUBACUTE CENTER,CA,2,3,3
455917,DEER CREEK OF WIMBERLEY,TX,2,4,4
555016,ST JOHN KRONSTADT CONVALESCENT CENTER,CA,2,3,4
395915,TRANSITIONS HEALTHCARE ALLENS COVE,PA,2,3,3
115711,MEMORIAL MANOR NURSING HOME,GA,2,,1
525522,MANOR OF FOND DU LAC,WI,2,2,3
106115,BRIDGEWATER PARK HEALTH & REHABILITATION CENTER,FL,2,5,5
165226,MANLY SPECIALTY CARE,IA,2,3,3
335427,ONEIDA HEALTH REHABILITATION AND EXTENDED CARE,NY,2,3,1
065331,LARCHWOOD INNS,CO,2,5,4
055092,YUBA CITY POST ACUTE,CA,2,4,4
325105,TAOS HEALTHCARE,NM,2,3,5
465085,SAN RAFAEL HEALTH AND REHABILITATION,UT,2,5,2
366094,CONTINUING HEALTHCARE OF GAHANNA,OH,2,3,5
365735,KOESTER PAVILION,OH,2,2,5
055247,COUNTRY OAKS CARE CENTER,CA,2,3,5
505306,LIFE CARE CENTER OF PORT TOWNSEND,WA,2,5,4
205098,HAWTHORNE HOUSE,ME,2,1,3
115360,FAYETTEVILLE CENTER FOR NURSING & HEALING LLC,GA,2,3,2
215007,WICOMICO NURSING HOME,MD,2,4,2
115512,PRUITTHEALTH - WEST ATLANTA,GA,2,,5
395554,FOREST CITY NURSING AND REHAB CENTER,PA,2,5,3
365961,PIKETON NURSING CENTER,OH,2,,5
675133,HIGHLAND PINES NURSING HOME,TX,2,2,2
265195,ST ANDREW'S AT FRANCIS PLACE,MO,2,3,1
105343,HEATHER HILL HEALTHCARE CENTER,FL,2,2,5
335581,PINNACLE MULTICARE NURSING AND REHAB CENTER,NY,2,4,4
145449,ACCOLADE PAXTON SENIOR LIVING,IL,2,4,4
105611,ASPIRE AT GREENACRES,FL,2,5,5
045217,THE SPRINGS OF AVALON,AR,2,2,5
105797,GUARDIAN CARE NURSING & REHABILITATION CENTER,FL,2,4,4
495186,MAIMONIDES HEALTH CENTER OF VIRGINIA BEACH,VA,2,3,4
455996,THE RENAISSANCE AT KESSLER PARK,TX,2,,3
055017,"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",CA,2,4,5
335072,ST JOSEPH'S HOSPITAL - SKILLED NURSING FACILITY,NY,2,1,2
365723,DRAKE CENTER INC,OH,2,4,5
146161,SOUTHVIEW MANOR,IL,2,,5
676177,GARRISON NURSING HOME & REHABILITATION CENTER,TX,2,3,4
555045,THE HILLS HEALTHCARE CENTER,CA,2,3,2
205115,DEXTER HEALTH CARE,ME,2,2,1
105777,DAVENPORT NURSING AND REHAB CENTER,FL,2,4,4
185242,WINDSOR CARE CENTER,KY,2,3,1
335786,HIGHLANDS LIVING CENTER,NY,2,3,1
055887,RIVER BEND NURSING CENTER,CA,2,1,5
175456,VILLA MARIA,KS,2,5,3
675851,GEORGIA MANOR NURSING HOME,TX,2,,4
155468,ENVIVE OF SULLIVAN,IN,2,2,3
395843,RIVER'S EDGE REHABILITATION & HEALTHCARE CENTER,PA,2,3,4
065119,VALLEY MANOR CARE CENTER,CO,2,4,4
235463,THE VILLA AT THE PARK,MI,2,3,5
675977,VILLAGE CREEK NURSING & REHABILITATION,TX,2,3,4
165511,LINN MANOR CARE CENTER,IA,2,,4
145703,ILLINI RESTORATIVE CARE,IL,2,2,4
505416,FOSS HOME & VILLAGE,WA,2,4,4
325091,SILVER CITY CARE CENTER,NM,2,1,3
056212,THE REDWOODS POST-ACUTE,CA,2,4,5
195302,TRINITY TRACE COMMUNITY CARE CENTER,LA,2,3,4
395719,RIVERSIDE HEALTH & REHAB CENTER,PA,2,3,5
105985,ASPIRE AT PALM BAY,FL,2,2,3
375466,DRUMRIGHT NURSING HOME,OK,2,2,3
135110,KARCHER POST ACUTE,ID,2,3,4
675998,LEGACY AT TOWN CREEK,TX,2,1,3
285302,HILLCREST MILLARD,NE,2,5,3
225400,VANTAGE AT WAKEFIELD LLC,MA,2,1,2
115461,TOWNSEND PARK HEALTH AND REHABILITATION,GA,2,4,2
235281,CLEARSTREAM REHABILITATION AND NURSING CENTER,MI,2,2,3
345090,WESTCHESTER MANOR AT PROVIDENCE PLACE,NC,2,4,2
315339,CAREONE AT ORADELL,NJ,2,3,5
055454,VINEYARDS AT FOWLER,CA,2,5,5
455278,KNOPP HEALTHCARE AND REHAB CENTER INC,TX,2,4,4
185268,JEFFERSONTOWN REHABILITATION,KY,2,3,2
055070,SEACREST POST-ACUTE CARE  CENTER,CA,2,4,5
065237,HERITAGE PARK CARE CENTER,CO,2,5,3
26E084,MYERS NURSING & CONVALESCENT CENTER,MO,2,,5
555410,WEST GARDENA POST ACUTE,CA,2,3,5
235290,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,MI,2,3,2
676381,WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER,TX,2,3,4
555516,JEROLD PHELPS COMM HOSP SNF,CA,2,,
515186,BLUESTONE HEALTH AND REHABILITATION,WV,2,1,3
195530,DELTA GRANDE SKILLED NURSING AND REHABILITATION,LA,2,1,1
145948,BEMENT HEALTH CARE CENTER,IL,2,,2
315274,"COMPLETE CARE AT LAURELTON, LLC",NJ,2,5,4
366110,CRAWFORD MANOR HEALTHCARE CENTER,OH,2,,5
265491,SENECA NURSING,MO,2,1,3
075313,GLADEVIEW HEALTH CARE CENTER,CT,2,3,1
366001,HARMAR PLACE REHAB & EXTENDED CARE,OH,2,5,4
055581,JURUPA HILLS POST ACUTE,CA,2,3,5
385168,AVAMERE REHABILITATION OF LEBANON,OR,2,2,1
675769,HARMONY CARE AT STAMFORD,TX,2,,2
396074,ALLIED SERVICES SKILLED NURSING CENTER,PA,2,3,4
495199,GREENSVILLE HEALTH AND REHABILITATION CENTER,VA,2,3,4
055141,RAMONA NURSING AND REHABILITATION CENTER,CA,2,2,3
445284,WILLOW RIDGE CENTER,TN,2,3,4
365652,COTTINGHAM RETIREMENT COMMUNITY,OH,2,4,5
495240,FREDERICKSBURG HEALTH AND REHAB,VA,2,3,2
676019,LAMPSTAND NURSING AND REHABILITATION,TX,2,4,4
155818,HEARTHSTONE HEALTH CAMPUS,IN,2,3,4
105879,WESTMINSTER WINTER PARK,FL,2,5,5
365619,LEGACY BUCYRUS,OH,2,1,4
395783,PETERS TOWNSHIP SKILLED NURSING AND REHABILITATION,PA,2,3,4
075258,DOUGLAS MANOR,CT,2,4,1
455606,PARK VIEW CARE CENTER,TX,2,1,5
015015,PLANTATION MANOR NURSING HOME,AL,2,2,2
145024,ALLURE OF PINECREST,IL,2,4,3
435054,AVANTARA REDFIELD,SD,2,,2
365523,ARBORS AT OREGON,OH,2,5,5
275127,SWEET MEMORIAL NURSING HOME,MT,2,,2
195472,THE WOODLEIGH OF BATON ROUGE,LA,2,4,1
395363,KINZUA HEALTHCARE AND REHABILITATION CENTER,PA,2,1,1
335292,PROMENADE REHABILITATION AND HEALTH CARE CENTER,NY,2,,1
435096,BETHANY HOME SIOUX FALLS,SD,2,4,1
555249,SEA CLIFF HEALTHCARE CENTER,CA,2,3,5
205131,EDGEWOOD REHAB & LIVING CTR,ME,2,,3
055438,THE GROVE POST-ACUTE,CA,2,4,4
195611,HAMMOND NURSING HOME,LA,2,3,3
105566,PALM GARDEN OF WINTER HAVEN,FL,2,2,3
155199,MAPLE PARK VILLAGE,IN,2,5,5
185325,CAL TURNER REHAB AND SPECIALTY CARE,KY,2,1,4
555184,HEARTWOOD AVENUE HEALTHCARE,CA,2,3,3
075373,CHESHIRE HOUSE HEALTH CARE FAC,CT,2,2,2
355128,MISSOURI SLOPE,ND,2,4,3
345265,YANCEYVILLE REHABILITATION AND HEALTHCARE CENTER,NC,2,1,4
056458,GREENFIELD CARE CENTER OF SOUTH GATE,CA,2,5,5
555703,RIDGEWAY POST ACUTE,CA,2,3,4
365832,UNIVERSITY MANOR HEALTH & REHA,OH,2,,5
366041,ADDISON HEIGHTS HEALTH AND REHABILITATION CENTER,OH,2,,5
085032,WESTMINSTER VILLAGE HEALTH,DE,2,3,4
145844,"PEARL OF MONTCLARE, THE",IL,2,4,5
